exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,scan_status,signal,signal_date,entry,stop_loss,target,risk,reward,risk_reward,rsi,ema_5,ema_13,ema_26,macd,macd_signal,volume_ratio,scan_error
NSE,STOCK,APLAPOLLO,APL Apollo Tubes Limited,INE702C01027,,EQ,APLAPOLLO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,60.80370173551381,2194.5699625384664,2161.452982860565,2089.6606363122373,77.48538664961416,79.58563716810312,2.1075170329887682,
NSE,STOCK,APOLLOHOSP,Apollo Hospitals Enterprise Limited,INE437A01024,,EQ,APOLLOHOSP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.96196510091806,8716.41767846543,8759.276492357501,8780.268328056574,-24.26921888864672,-9.577414121292916,0.7156853814787172,
NSE,STOCK,APOLLOPIPE,Apollo Pipes Limited,INE126J01016,,EQ,APOLLOPIPE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,62.0510766594107,614.8402508728022,603.9528710568052,576.9667686217747,29.229796929384293,29.834815184098296,0.3124411762161081,
NSE,STOCK,APOLLO,Apollo Micro Systems Limited,INE713T01028,,EQ,APOLLO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.788712781543495,385.388211518269,386.1525580992141,388.8816476830601,-2.8938058566171776,-3.325982602233047,1.0360144612292874,
NSE,STOCK,ARIHANTCAP,Arihant Capital Markets Limited,INE420B01036,,EQ,ARIHANTCAP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,55.135336240847714,78.65114532355787,77.92826684054702,76.98947071629196,1.0241876608790506,0.8876774178016881,0.8521533127628096,
NSE,STOCK,ARFIN,Arfin India Limited,INE784R01023,,EQ,ARFIN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,58.37437566514103,87.29479553212276,86.11945480669073,86.14212811915267,0.037625772089185716,-0.6029786309079121,0.8213385981733701,
NSE,STOCK,ARE&M,Amara Raja Energy & Mobility Limited,INE885A01032,,EQ,ARE&M.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,35.94051164154011,875.2238239086942,895.9913015888425,903.8931639462701,-9.557932072942094,0.1401301957283132,0.32831490058571994,
NSE,STOCK,ARKADE,Arkade Developers Limited,INE0QRL01017,,EQ,ARKADE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.75400219057828,122.9650790523513,126.21003379040309,128.92592158608238,-3.0659347981255394,-1.9481127008365382,0.8753825768340591,
NSE,STOCK,ARIES,Aries Agro Limited,INE298I01015,,EQ,ARIES.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,70.11057976709988,484.6314420367777,462.93506894782945,431.0972412026873,34.74777399725417,32.0582055276764,0.3490079728374514,
NSE,STOCK,ARSSBL,Anand Rathi Share and Stock Brokers Limited,INE549H01021,,EQ,ARSSBL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.72326120948515,512.3648912519425,512.9551380251178,515.1427155580981,-2.2186496336878463,-3.1342970152590452,0.5599743635227138,
NSE,STOCK,ARIS,Arisinfra Solutions Limited,INE0H9P01028,,EQ,ARIS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,43.15214856964151,132.273727120445,135.9680453265205,134.3370948253294,1.528447262817707,3.9645110971606634,0.8310772209561146,
NSE,STOCK,ASAHIINDIA,Asahi India Glass Limited,INE439A01020,,EQ,ASAHIINDIA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,59.87622111521092,955.4881796021182,949.6683197529056,936.2482577054163,14.420290107760252,15.44027472424833,1.3275779644785182,
NSE,STOCK,ARVSMART,Arvind SmartSpaces Limited,INE034S01021,,EQ,ARVSMART.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.22320043250513,650.1137871300346,655.313283887984,647.1526685833237,8.354679609922641,13.437249943436688,0.04677039432228699,
NSE,STOCK,ASHAPURMIN,Ashapura Minechem Limited,INE348A01023,,EQ,ASHAPURMIN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,29.885432619020733,558.4284814979437,580.5587307095184,609.7457974345821,-31.9384907176551,-28.541871665764198,0.5545263122136764,
NSE,STOCK,ARVIND,Arvind Limited,INE034A01011,,EQ,ARVIND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,59.09810975165925,560.7838413282792,551.6792299956609,546.0279784158931,6.3185636348136995,3.68883409196767,0.5526790783700378,
NSE,STOCK,ARTEMISMED,Artemis Medicare Services Limited,INE025R01021,,EQ,ARTEMISMED.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,65.05855617185387,325.01934325305336,321.4590208280044,314.21018179459475,7.7090179382666975,8.566030394640645,2.2957188353921225,
NSE,STOCK,ARVINDFASN,Arvind Fashions Limited,INE955V01021,,EQ,ARVINDFASN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,46.63071056225148,451.9672778039132,450.0468194970956,450.9988202361538,-0.8232131133423763,-2.6902283243521365,0.34420878976330194,
NSE,STOCK,ASHOKA,Ashoka Buildcon Limited,INE442H01029,,EQ,ASHOKA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.892263643629384,117.46702063459385,116.32156958355627,117.25241645303981,-0.8990406962504665,-1.9355207680870117,0.15984118149484963,
NSE,STOCK,ASIANENE,Asian Energy Services Limited,INE276G01015,,EQ,ASIANENE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,70.43349921098495,499.44472808006674,476.49621830703956,448.9477137366667,30.117061413315184,26.520784551551706,1.08704436788086,
NSE,STOCK,ASTRAL,Astral Limited,INE006I01046,,EQ,ASTRAL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.461422234283326,1504.8932178938833,1511.228431387683,1498.3689881662287,13.290387251400034,20.308764465838188,0.39934743944584705,
NSE,STOCK,ASIANPAINT,Asian Paints Limited,INE021A01026,,EQ,ASIANPAINT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,31.414748617015817,2556.6895520523167,2601.49035222962,2639.1072986125337,-42.031657802960126,-28.811212162682104,0.624044969839837,
NSE,STOCK,ASTERDM,Aster DM Quality Care Limited,INE914M01019,,EQ,ASTERDM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,49.97099778536891,768.0121586569328,774.082752620532,786.5499667382497,-13.807403321080187,-12.103219750228755,0.5270573654714128,
NSE,STOCK,ASHOKLEY,Ashok Leyland Limited,INE208A01029,,EQ,ASHOKLEY.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,46.68393540041212,170.4393414676045,172.21572908606217,170.96775930771747,1.193815211621967,2.66404492850487,0.8596523532716404,
NSE,STOCK,ASKAUTOLTD,ASK Automotive Limited,INE491J01022,,EQ,ASKAUTOLTD.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,52.88544247346399,627.2341963168597,626.62117732396,609.5824372449656,17.628467700177453,24.084486148713324,0.419273435059083,
NSE,STOCK,ASTRAMICRO,Astra Microwave Products Limited,INE386C01029,,EQ,ASTRAMICRO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,52.40461464887591,1689.3131419282577,1693.6273967858465,1707.298942797898,-15.04479236273437,-14.70500696186168,1.2822427698862169,
NSE,STOCK,AUGMONT,Augmont Enterprises Limited,INE16W401027,,EQ,AUGMONT.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_5
NSE,STOCK,ATLANTAELE,Atlanta Electricals Limited,INE0Z4F01028,,EQ,ATLANTAELE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,62.239729931046384,1847.338230620092,1792.508582796449,1750.6229173404076,47.27801399939153,29.40957834431849,0.5620524170807751,
NSE,STOCK,ATHERENERG,Ather Energy Limited,INE0LEZ01016,,EQ,ATHERENERG.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,59.02890545234472,1626.0957836776981,1577.778129563114,1500.7610807598003,83.4070341218071,79.75270747112276,1.1174248931657882,
NSE,STOCK,ATULAUTO,Atul Auto Limited,INE951D01028,,EQ,ATULAUTO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,37.28010669735752,469.5572475025526,480.03139765224904,488.43400573292183,-9.505570142096019,-5.88258389325265,0.4534246333242747,
NSE,STOCK,ATGL,Adani Total Gas Limited,INE399L01023,,EQ,ATGL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,27.77981782905779,617.7661735520223,630.3140980041898,644.803266267839,-15.804172197814296,-13.732576980270416,0.4478309277060275,
NSE,STOCK,AUBANK,AU Small Finance Bank Limited,INE949L01017,,EQ,AUBANK.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,48.59898136472684,1080.2788382364402,1084.727791945902,1076.8217663414778,8.09021082617869,12.841847369340178,0.3438070144551328,
NSE,STOCK,AUROPHARMA,Aurobindo Pharma Limited,INE406A01037,,EQ,AUROPHARMA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,52.227153609949326,1653.4022564864813,1644.4303724589915,1626.3587718325016,19.402443654641274,20.046144975484324,1.0082010849540282,
NSE,STOCK,AURIONPRO,Aurionpro Solutions Limited,INE132H01018,,EQ,AURIONPRO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,35.1845675823364,694.4068560817564,703.0941733346688,722.9151402685467,-21.087011733638178,-23.608896042769214,0.7664341298706214,
NSE,STOCK,AURUM,Aurum PropTech Limited,INE898S01029,,EQ,AURUM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.473792676539176,226.6868211752017,228.00377322794466,227.1043056827282,0.8880488278137761,1.753419643951066,0.316140041007195,
NSE,STOCK,AVALON,Avalon Technologies Limited,INE0LCL01028,,EQ,AVALON.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.86704491588207,2232.3750695851836,2195.1025228275485,2095.624101342926,107.01730485648795,114.31188396001683,1.3406798681945216,
NSE,STOCK,AUTOIND,Autoline Industries Limited,INE718H01014,,EQ,AUTOIND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.58134129063513,87.94117908924267,88.93841932189727,89.6440907648981,-0.8280119288182419,-0.3210025173912312,2.1863428686931963,
NSE,STOCK,AVADHSUGAR,Avadh Sugar & Energy Limited,INE349W01017,,EQ,AVADHSUGAR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,70.22056556617221,824.2456770985525,792.4622574303838,729.6508725211149,67.91784961043254,68.63760472794587,0.3577573657011996,
NSE,STOCK,AVANTIFEED,Avanti Feeds Limited,INE871C01038,,EQ,AVANTIFEED.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,27.136582684496915,814.2599708801093,835.8438945532832,864.4933964314594,-31.051860907428136,-29.22764473830643,0.748717768091214,
NSE,STOCK,AVANTEL,Avantel Limited,INE005B01027,,EQ,AVANTEL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,40.20217663351196,157.23394279456835,158.50523935271386,160.75378187223055,-2.4089659793574185,-2.5097140040013506,0.6290396322285091,
NSE,STOCK,AVTNPL,AVT Natural Products Limited,INE488D01021,,EQ,AVTNPL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,69.32110349313123,89.08715839588638,86.45921616647061,82.40016133218153,4.4177570246759075,4.19610147734451,3.1363152209119054,
NSE,STOCK,AVL,Aditya Vision Limited,INE679V01027,,EQ,AVL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,46.31133888585133,598.973757482959,600.5350883608758,606.6354353768673,-6.606736031927198,-7.081038944534937,1.1313991794685734,
NSE,STOCK,AWHCL,Antony Waste Handling Cell Limited,INE01BK01022,,EQ,AWHCL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,26.399383277792225,376.633545285159,383.33811044308226,395.8198497691878,-13.382034315001249,-14.153952057920947,0.2808942669644916,
NSE,STOCK,AWFIS,Awfis Space Solutions Limited,INE108V01019,,EQ,AWFIS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,39.133391378308616,258.6886929203737,262.833628750819,268.5476671094062,-6.178583941726913,-5.879251975983847,0.535203326328577,
NSE,STOCK,AWL,AWL Agri Business Limited,INE699H01024,,EQ,AWL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,46.520355036457076,192.8758750361404,193.65135197759153,192.90805544670823,0.7595363487053532,1.2653430300473576,0.31147110679484,
NSE,STOCK,AYMSYNTEX,AYM Syntex Limited,INE193B01039,,EQ,AYMSYNTEX.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,72.90983840788248,301.3666431505094,282.45858744428585,269.25713527342725,14.764921969649606,9.11385145613502,0.6642417104885566,
NSE,STOCK,BAJAJ-AUTO,Bajaj Auto Limited,INE917I01010,,EQ,BAJAJ-AUTO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.19263032589071,11993.258430798678,11908.980405480208,11697.277997393408,225.3936153898976,248.8007185371331,0.6460367878859357,
NSE,STOCK,AXISCADES,AXISCADES Technologies Limited,INE555B01013,,EQ,AXISCADES.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,64.23178236406618,1676.560270945819,1633.372935078207,1613.783129297441,23.030630046967417,5.332253181087234,1.2369997129615262,
NSE,STOCK,AXISBANK,Axis Bank Limited,INE238A01034,,EQ,AXISBANK.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,54.73570844597657,1266.571315740648,1258.785063391647,1257.0994058258907,2.40403216110667,-2.470028034933342,0.7956448747717442,
NSE,STOCK,BAJAJCON,Bajaj Consumer Care Limited,INE933K01021,,EQ,BAJAJCON.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,52.11589449171094,486.50250188236015,485.3355399876759,500.995781771123,-16.527395930767227,-21.019982588844716,1.8447005700666093,
NSE,STOCK,AZAD,Azad Engineering Limited,INE02IJ01035,,EQ,AZAD.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.746411257032335,2802.566528842711,2778.8394770924115,2683.3611148529712,101.76023640863332,117.099228154813,0.39975054948639155,
NSE,STOCK,AYE,Aye Finance Limited,INE501X01029,,EQ,AYE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.208794954823475,176.68182490560116,175.26719252056176,173.4580480936327,1.975198802040012,1.737000808899292,0.980548255765365,
NSE,STOCK,BAJAJELEC,Bajaj Electricals Limited,INE193E01025,,EQ,BAJAJELEC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.8263497977713,330.46464684579234,336.9166698222338,340.04464005270125,-3.7687606480947693,-0.357303543263514,0.463397965471743,
NSE,STOCK,BAJAJHFL,Bajaj Housing Finance Limited,INE377Y01014,,EQ,BAJAJHFL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,38.92339651045302,83.2667833029416,83.89870048426992,84.55085858994472,-0.7170794640485525,-0.5848329807018371,0.7518164467931007,
NSE,STOCK,BAJAJFINSV,Bajaj Finserv Limited,INE918I01026,,EQ,BAJAJFINSV.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.864073454599215,1994.6103360611396,2001.6930913547671,1989.9564674101414,11.502104444515453,21.13428282512021,0.5656322769388685,
NSE,STOCK,BALAJITELE,Balaji Telefilms Limited,INE794B01026,,EQ,BALAJITELE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.12089499806425,92.05262485329996,92.38810415695738,91.34789204191405,1.093493552818117,1.5128218753646405,0.12862901231841883,
NSE,STOCK,BAJEL,Bajel Projects Limited,INE0KQN01018,,EQ,BAJEL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.19197187412894,186.3525978635805,187.6251466795339,187.40161752942177,0.20790174492452707,0.7624567943004933,0.29336693223131594,
NSE,STOCK,BAJFINANCE,Bajaj Finance Limited,INE296A01032,,EQ,BAJFINANCE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.92197628769046,1059.412970492795,1070.083329835983,1072.0087419805939,-2.8912910895785444,3.781975394245983,1.2323715684606233,
NSE,STOCK,BALKRISIND,Balkrishna Industries Limited,INE787D01026,,EQ,BALKRISIND.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,44.29107598006116,2313.5393731505706,2334.8632111620564,2331.1615275939917,2.1123040281731846,18.41361119614499,0.4336952104592387,
NSE,STOCK,BALAMINES,Balaji Amines Limited,INE050E01027,,EQ,BALAMINES.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,67.61182304918202,2433.5678723146893,2344.527889471528,2274.6753032356255,78.73617700486011,48.040930594792286,2.6256561779530245,
NSE,STOCK,BALUFORGE,Balu Forge Industries Limited,INE011E01029,,EQ,BALUFORGE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.693329029959244,588.4619209100993,581.8317120980632,549.5807641543781,34.73067373555682,38.24932551754379,0.4106622609792188,
NSE,STOCK,BALRAMCHIN,Balrampur Chini Mills Limited,INE119A01028,,EQ,BALRAMCHIN.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,55.94650478044019,685.4438608970945,676.4083420300029,659.4627625003104,18.132109077545692,19.360160038640164,0.30467276650569,
NSE,STOCK,BALMLAWRIE,Balmer Lawrie & Company Limited,INE164A01016,,EQ,BALMLAWRIE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,53.328581672248255,176.2662050418488,175.7566002208677,175.7547677939614,0.04113585811259668,-0.2995905892174287,0.526863944230891,
NSE,STOCK,BANCOINDIA,Banco Products (I) Limited,INE213C01025,,EQ,BANCOINDIA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.532844267032104,618.8850568600518,623.176245003882,630.1293681787313,-7.503223211104341,-7.504138667686755,0.4840481798152055,
NSE,STOCK,BANDHANBNK,Bandhan Bank Limited,INE545U01014,,EQ,BANDHANBNK.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,36.61165697814445,164.77002075028713,167.7841947543425,172.41091370620708,-4.97676435411762,-4.915024222273598,0.5364413884927738,
NSE,STOCK,BATAINDIA,Bata India Limited,INE176A01028,,EQ,BATAINDIA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,38.59237373188736,676.4916583618092,687.2793092211627,695.2461615933187,-9.124828421814186,-4.612630787805482,0.15668820790529892,
NSE,STOCK,BANKINDIA,Bank of India,INE084A01016,,EQ,BANKINDIA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,55.40528734270153,144.11744252010303,143.60623854412398,143.161791468517,0.49110372836818783,0.38378132109064517,0.5105876434102528,
NSE,STOCK,BANKBARODA,Bank of Baroda,INE028A01039,,EQ,BANKBARODA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,40.86071097276456,239.9143824940682,241.51581969214914,243.97259894508798,-2.6524139582465978,-2.5516358859935204,1.0077829767599187,
NSE,STOCK,BBTC,The Bombay Burmah Trading Corporation Limited,INE050A01025,,EQ,BBTC.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,50.56869944224776,1504.2887321231356,1496.6575498955244,1492.904101518831,4.6262355181977455,-0.34708297402090516,0.054390677545136344,
NSE,STOCK,BDL,Bharat Dynamics Limited,INE171Z01026,,EQ,BDL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,39.09204230365819,1267.345591254882,1296.244659235811,1305.6073568384388,-11.422512700127527,2.1995996908226236,0.7251859320861416,
NSE,STOCK,BECTORFOOD,Mrs. Bectors Food Specialities Limited,INE495P01020,,EQ,BECTORFOOD.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.812799997614306,229.41112565891783,234.69161814794865,231.12727244043225,3.352913322284735,8.037348101157738,0.22006135589226766,
NSE,STOCK,BBOX,Black Box Limited,INE676A01027,,EQ,BBOX.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,35.732865583561235,724.1473116860334,739.9668583832852,761.9867359096032,-23.611887861761147,-23.224298250299565,0.474492570015558,
NSE,STOCK,BEML,BEML Limited,INE258A01024,,EQ,BEML.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,69.80121143080382,2012.4440211126878,1962.3211617627576,1913.2081811735964,54.04717371245147,43.88268554430418,1.4129888464393738,
NSE,STOCK,BEL,Bharat Electronics Limited,INE263A01024,,EQ,BEL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,47.126715762350706,408.02500334707025,408.7691611184121,407.8372124098732,0.9871499834810038,1.458122438511489,0.8943313352522445,
NSE,STOCK,BERGEPAINT,Berger Paints (I) Limited,INE463A01038,,EQ,BERGEPAINT.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,36.496793567789844,493.93220591326053,505.7250949801009,513.015689285406,-8.432261581532202,-3.308134753015656,0.4805404342640546,
NSE,STOCK,BFUTILITIE,BF Utilities Limited,INE243D01012,,EQ,BFUTILITIE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.558587742713684,526.4303348591459,524.819355053927,537.6700143376011,-13.52870573382188,-17.494713022425657,0.9278418489573174,
NSE,STOCK,BELRISE,Belrise Industries Limited,INE894V01022,,EQ,BELRISE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.407063889792,234.9920870015057,234.70474293551564,235.76070426942198,-1.1773907427021015,-1.193537284216897,0.41024589849005483,
NSE,STOCK,BEPL,Bhansali Engineering Polymers Limited,INE922A01025,,EQ,BEPL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,57.01933460306915,127.11017913890039,125.48305335826717,122.82226015701171,2.843154487328306,2.9661210630617343,0.7431221518762317,
NSE,STOCK,BHAGERIA,Bhageria Industries Limited,INE354C01027,,BE,BHAGERIA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,86.06000942770305,266.68642966888467,243.14720007037585,229.3067449325696,15.742355399139143,7.476574088975442,3.7280889718293775,
NSE,STOCK,BHARATSE,Bharat Seats Limited,INE415D01024,,EQ,BHARATSE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,40.799909279036875,217.92042396316492,223.014918112026,224.71694154155605,-2.1063336634768177,0.37416730765706213,0.2937258597049587,
NSE,STOCK,BHAGYANGR,Bhagyanagar India Limited,INE458B01036,,EQ,BHAGYANGR.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,45.18407012644857,379.74052557712696,382.67751214875204,383.3182047516574,-0.8169702659003519,0.39117674644473355,0.6170334499034853,
NSE,STOCK,BI,Bilcare Limited,INE986A01012,,BE,BI.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_13
NSE,STOCK,BHARTIHEXA,Bharti Hexacom Limited,INE343G01021,,EQ,BHARTIHEXA.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,39.06543147472035,1517.543698079282,1544.3531217875445,1558.242675027789,-16.08130824325599,-5.555707407600865,0.26599738476883367,
NSE,STOCK,BHARATWIRE,Bharat Wire Ropes Limited,INE316L01019,,EQ,BHARATWIRE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,39.73014769709073,179.9740177265446,184.12108324499377,189.04812328900826,-5.380214203091725,-4.710685899391053,0.76756753481392,
NSE,STOCK,BHARTIARTL,Bharti Airtel Limited,INE397D01024,,EQ,BHARTIARTL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,39.569749122246755,1859.8494230585575,1885.5567719927453,1903.9604711309078,-21.000398766419494,-11.023402743058632,0.530244069998893,
NSE,STOCK,BHARATFORG,Bharat Forge Limited,INE465A01025,,EQ,BHARATFORG.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,35.781339396903874,2003.4083134021541,2038.2151907120544,2068.50661395068,-33.647432554398165,-25.08627664665169,1.098098738627883,
NSE,STOCK,BIKAJI,Bikaji Foods International Limited,INE00E101023,,EQ,BIKAJI.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,32.63713477883611,598.2055211108361,606.286187032973,614.7488146090532,-9.222801749999462,-8.123468030877733,1.2148306220919973,
NSE,STOCK,BIRLAPREC,Birla Precision Technologies Limited,INE372E01025,,EQ,BIRLAPREC.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_14
NSE,STOCK,BHEL,Bharat Heavy Electricals Limited,INE257A01026,,EQ,BHEL.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,56.56751278223114,430.207750634591,426.26742224566436,421.162355922564,5.577925435726968,4.91224118153703,0.7420664229355355,
NSE,STOCK,BIOCON,Biocon Limited,INE376G01013,,EQ,BIOCON.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,33.33629779532927,402.55725619391785,408.82116768107096,414.177292037756,-5.964092452659827,-4.244985014363511,1.2162076749073565,
NSE,STOCK,BIRLACABLE,Birla Cable Limited,INE800A01015,,BE,BIRLACABLE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,80.8587279690476,329.91792690370147,303.32656190958016,279.0364148287089,26.704810838850506,21.265358430989956,0.80336477729129,
NSE,STOCK,BLEL,Behari Lal Engineering Limited,INE1EEM01017,,EQ,BLEL.NS,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,INSUFFICIENT_DATA_ROWS_12
NSE,STOCK,BLACKBUCK,BLACKBUCK LIMITED,INE0UIZ01018,,EQ,BLACKBUCK.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,51.47110566603679,585.9149660538853,588.708536422799,583.4984157755977,5.324657846950572,8.612705453237147,0.3094837247165991,
NSE,STOCK,BLUEJET,Blue Jet Healthcare Limited,INE0KBH01020,,EQ,BLUEJET.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,41.95624583736308,577.6943384044835,583.1705285055715,584.0870152955973,-1.3513580429267904,1.7143194867649776,0.8493534283107249,
NSE,STOCK,BLKASHYAP,B. L. Kashyap and Sons Limited,INE350H01032,,EQ,BLKASHYAP.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,59.42832203833605,56.3903204799216,55.34288886967594,54.867375708524996,0.5605286510743852,0.09348756924607714,0.650700371490191,
NSE,STOCK,BLSE,BLS E-Services Limited,INE0NLT01010,,EQ,BLSE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,62.142954415281494,323.6262710547287,319.8970668907317,311.0634335182197,9.375893366400021,10.522978241163742,0.3298076817174644,
NSE,STOCK,BLS,BLS International Services Limited,INE153T01027,,EQ,BLS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.17729112159984,239.45590250827968,245.48158848910327,248.774552943046,-3.8600493900021036,-0.9628734869295252,0.3354513445495474,
NSE,STOCK,BLISSGVS,Bliss GVS Pharma Limited,INE416D01022,,BE,BLISSGVS.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,75.18548965459254,624.4795691238296,590.3770534249945,557.4172361488875,36.5063682045311,27.847133783893504,0.27418945002187006,
NSE,STOCK,BLUESTONE,BlueStone Jewellery and Lifestyle Limited,INE304W01038,,EQ,BLUESTONE.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,52.47522708859591,809.2803483416988,812.8060104715458,797.0040557601299,15.804398063328676,25.655741706713368,0.19464684709348176,
NSE,STOCK,BLUESTARCO,Blue Star Limited,INE472A01039,,EQ,BLUESTARCO.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.04916805380657,1479.2024180194276,1492.3280989543898,1523.861539839067,-33.823557407225735,-36.59761317824396,0.9857833513001423,
NSE,STOCK,BOMDYEING,Bombay Dyeing & Mfg Company Limited,INE032A01023,,EQ,BOMDYEING.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,42.05398795729222,113.83999184964046,114.24675823377956,116.0406581635659,-1.8902739382737508,-2.3306020032648225,0.4675502249970335,
NSE,STOCK,BODALCHEM,Bodal Chemicals Limited,INE338D01028,,EQ,BODALCHEM.NS,NO_SIGNAL,NO_SIGNAL,,,,,,,,95.11917261542413,131.1054428540093,107.88223905684278,92.5723356580454,17.266808443214018,9.65285997595931,3.192160651926501,
