exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,yahoo_symbol,validation_method,data_rows,last_date,validation_error
BSE,STOCK,ALPINETEX,Alpine Texworld,,544825,B,ALPINETEX.BO,ALPINETEX.BO,data_symbol,34,2026-09-04,
BSE,STOCK,ALSL,Alacrity Securities,,535916,B,ALSL.BO,ALSL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ALUFLUOR,Alufluoride,,524634,B,ALUFLUOR.BO,ALUFLUOR.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMAGI,Amagi Media Labs,,544679,B,AMAGI.BO,AMAGI.BO,data_symbol,156,2026-09-04,
BSE,STOCK,AMAL,AMAL,,506597,B,AMAL.BO,AMAL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMANAYA,Amanaya Ventures,,543804,M,AMANAYA.BO,AMANAYA.BO,data_symbol,251,2026-09-03,
BSE,STOCK,AMANTA,Amanta Healthcare,,544502,T,AMANTA.BO,AMANTA.BO,data_symbol,247,2026-09-04,
BSE,STOCK,AMARJOTHI,Amarjothi Spinning Mills,,521097,B,AMARJOTHI.BO,AMARJOTHI.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMBALALSA,Ambalal Sarabhai Enterprises,,500009,T,AMBALALSA.BO,AMBALALSA.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMBARPIL,Ambar Protein Industries,,519471,XT,AMBARPIL.BO,AMBARPIL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMBER,Amber Enterprises,,540902,A,AMBER.BO,AMBER.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMBICAAGAR,Ambica Agarbathies,,532335,B,532335.BO,532335.BO,symbol,211,2026-07-17,
BSE,STOCK,AMBIKCO,Ambika Cotton Mill,,531978,B,AMBIKCO.BO,AMBIKCO.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMBIT,Ambitious Plastomac,,526439,X,AMBIT.BO,AMBIT.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMBOAGRI,AMBO Agritec,,543678,M,AMBOAGRI.BO,AMBOAGRI.BO,data_symbol,249,2026-09-03,
BSE,STOCK,AMBUJACEM,Ambuja Cements,,500425,A,500425.BO,500425.BO,symbol,211,2026-07-17,
BSE,STOCK,AMCOIND,Amco India,,530133,X,AMCOIND.BO,AMCOIND.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMDIND,Amd Industries,,532828,B,AMDIND.BO,AMDIND.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMEENJI,Ameenji Rubber,,544555,MT,AMEENJI.BO,AMEENJI.BO,data_symbol,229,2026-09-04,
BSE,STOCK,AMERISE,Amerise Biosciences,,531681,XT,AMERISE.BO,AMERISE.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMFORG,Amforge Industries,,513117,X,AMFORG.BO,AMFORG.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMIC,Amic Forging,,544037,M,AMIC.BO,AMIC.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMINTAN,Amin Tannery,,541771,XT,AMINTAN.BO,AMINTAN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMITSEC,Amit Securities,,531557,X,AMITSEC.BO,AMITSEC.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMJLAND,AMJ Land Holdings,,500343,B,AMJLAND.BO,AMJLAND.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMKAY,Amkay Products,,544169,M,AMKAY.BO,AMKAY.BO,data_symbol,251,2026-09-04,
BSE,STOCK,AMNPLST,Amines & Plasticizers,,506248,B,AMNPLST.BO,AMNPLST.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMPL,Credent Global Finance,,539598,X,AMPL.BO,AMPL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMPVOLTS,AmpVolts,,535719,X,AMPVOLTS.BO,AMPVOLTS.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMRAAGRI,Amraworld Agrico,,531991,X,AMRAAGRI.BO,AMRAAGRI.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMRAFIN,Amrapali Fincap,,539265,MT,AMRAFIN.BO,AMRAFIN.BO,data_symbol,251,2026-09-03,
BSE,STOCK,AMRAPLIN,Amrapali Industries,,526241,XT,AMRAPLIN.BO,AMRAPLIN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMRUTANJAN,Amrutanjan Health Care,,590006,B,AMRUTANJAN.BO,AMRUTANJAN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMS,Ams Polymers,,540066,XT,AMS.BO,AMS.BO,data_symbol,251,2026-09-04,
BSE,STOCK,AMTL,Advance Metering Tech,,534612,X,AMTL.BO,AMTL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AMWILL,Amwill Health Care,,544353,M,AMWILL.BO,AMWILL.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ANANDRATHI,Anand Rathi Wealth,,543415,A,ANANDRATHI.BO,ANANDRATHI.BO,data_symbol,252,2026-09-04,
BSE,STOCK,ANDHRAPAP,Andhra Paper,,502330,B,ANDHRAPAP.BO,ANDHRAPAP.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANDHRAPET,Andhra Petrochemicals,,500012,X,ANDHRAPET.BO,ANDHRAPET.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANDHRSUGAR,Andhra Sugars,,590062,B,ANDHRSUGAR.BO,ANDHRSUGAR.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANDREWYU,Andrew Yule & Company,,526173,B,ANDREWYU.BO,ANDREWYU.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANG,ANG Lifesciences,,540694,T,ANG.BO,ANG.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANGEL,Angel Fibers,,541006,M,ANGEL.BO,ANGEL.BO,data_symbol,250,2026-09-03,
BSE,STOCK,ANGELONE,Angel One,,543235,A,ANGELONE.BO,ANGELONE.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ANIKINDS,Anik Industries,,519383,B,ANIKINDS.BO,ANIKINDS.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANIRIT,Anirit Ventures,,530705,XT,ANIRIT.BO,ANIRIT.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANIRITPP,Anirit Ventures - PP,,890231,XT,ANIRITPP.BO,ANIRITPP.BO,data_symbol,160,2026-09-04,
BSE,STOCK,ANJANI,Anjani Synthetics,,531223,X,ANJANI.BO,ANJANI.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANJANIFIN,Anjani Finance,,531878,X,ANJANIFIN.BO,ANJANIFIN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANJANIFOODS,Anjani Foods,,511153,XT,ANJANIFOODS.BO,ANJANIFOODS.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ANKIN,Anka India,,531673,X,ANKIN.BO,ANKIN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANKITMETAL,Ankit Metal & Power,,532870,Z,ANKITMETAL.BO,ANKITMETAL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANL,Accretion Nutraveda,,544694,M,ANL.BO,ANL.BO,data_symbol,148,2026-09-04,
BSE,STOCK,ANMOL,Anmol,,542437,B,ANMOL.BO,ANMOL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANNAINFRA,Anna Infrastructures,,530799,X,ANNAINFRA.BO,ANNAINFRA.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ANSALAPI,Ansal Properties & Infrastructure,,500013,Z,500013.BO,500013.BO,symbol,211,2026-07-17,
BSE,STOCK,ANSALBU,Ansal Buildwell,,523007,B,ANSALBU.BO,ANSALBU.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANSALHSG,Ansal Housing & Construction,,507828,X,ANSALHSG.BO,ANSALHSG.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANSINDUS,ANS Industries,,531406,XT,ANSINDUS.BO,ANSINDUS.BO,data_symbol,252,2026-09-04,
BSE,STOCK,ANTARIKSH,Antariksh Industries,,501270,XT,ANTARIKSH.BO,ANTARIKSH.BO,data_symbol,252,2026-09-04,
BSE,STOCK,ANTELOPUS,Antelopus Selan Energy,,530075,B,ANTELOPUS.BO,ANTELOPUS.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANTHEM,Anthem Biosciences,,544449,A,ANTHEM.BO,ANTHEM.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANUBHAV,Anubhav Plast,,544800,M,ANUBHAV.BO,ANUBHAV.BO,data_symbol,49,2026-09-03,
BSE,STOCK,ANUHPHR,Anuh Pharma,,506260,B,ANUHPHR.BO,ANUHPHR.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANUP,The Anup Engineering,,542460,B,ANUP.BO,ANUP.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ANUPAM,Anupam Finserv,,530109,X,ANUPAM.BO,ANUPAM.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANURAS,Anupam Rasayan,,543275,A,ANURAS.BO,ANURAS.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANUROOP,Anuroop Packaging,,542865,B,ANUROOP.BO,ANUROOP.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ANVRDHI,Annvrridhhi Ventures,,538539,X,ANVRDHI.BO,ANVRDHI.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APARINDS,Apar Industries,,532259,A,APARINDS.BO,APARINDS.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APCL,Anjani Portland Cement,,518091,B,APCL.BO,APCL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APCOTEXIND,Apcotex Industries,,523694,B,523694.BO,523694.BO,symbol,211,2026-07-17,
BSE,STOCK,APEX,Apex Frozen Foods,,540692,B,APEX.BO,APEX.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APIS,Apis,,506166,B,APIS.BO,APIS.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APL,Asston Pharmaceuticals,,544445,MT,APL.BO,APL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APLAB,Aplab,,517096,X,APLAB.BO,APLAB.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APLABPP,Aplab - PP,,890217,X,APLABPP.BO,APLABPP.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APLAPOLLO,APL Apollo Tubes,,533758,A,APLAPOLLO.BO,APLAPOLLO.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APLLTD,Alembic Pharmaceuticals,,533573,A,APLLTD.BO,APLLTD.BO,data_symbol,251,2026-09-04,
BSE,STOCK,APMIN,Apm Industries,,523537,X,APMIN.BO,APMIN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APOLLO,Apollo Micro Systems,,540879,A,APOLLO.BO,APOLLO.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APOLLOFI,Apollo Finvest,,512437,X,APOLLOFI.BO,APOLLOFI.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APOLLOHOSP,Apollo Hospitals,,508869,A,APOLLOHOSP.BO,APOLLOHOSP.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APOLLOIN,Apollo Ingredients,,503639,XT,APOLLOIN.BO,APOLLOIN.BO,data_symbol,251,2026-09-04,
BSE,STOCK,APOLLOPIPE,Apollo Pipes,,531761,B,APOLLOPIPE.BO,APOLLOPIPE.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APOORVA,Apoorva Leasing Finance,,539545,B,APOORVA.BO,APOORVA.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APPL,Aptus Pharma,,544529,MT,APPL.BO,APPL.BO,data_symbol,234,2026-09-04,
BSE,STOCK,APTECHT,Aptech,,532475,T,APTECHT.BO,APTECHT.BO,data_symbol,250,2026-09-04,
BSE,STOCK,APTPACK,APT Packaging,,506979,X,APTPACK.BO,APTPACK.BO,data_symbol,251,2026-09-04,
BSE,STOCK,APTUS,Aptus Value Housing Finance,,543335,A,APTUS.BO,APTUS.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AQYLON,Aqylon Nexus,,530943,B,AQYLON.BO,AQYLON.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ARAVALIS,Aravali Securities & Finance,,512344,X,ARAVALIS.BO,ARAVALIS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,ARCEEIN,Arcee Industries,,520121,XT,ARCEEIN.BO,ARCEEIN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARCFIN,ARC Finance,,540135,X,ARCFIN.BO,ARCFIN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARCHIDPLY,Archidply,,532994,B,ARCHIDPLY.BO,ARCHIDPLY.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARCHITORG,Archit Organosys,,524640,XT,ARCHITORG.BO,ARCHITORG.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARCL,ARCL Organics Ltd,,543993,B,ARCL.BO,ARCL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARE&M,Amara Raja Energy & Mobility,,500008,A,ARE&M.BO,ARE&M.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARENTERP,Rajdarshan Industries,,526662,B,ARENTERP.BO,ARENTERP.BO,data_symbol,250,2026-09-03,
BSE,STOCK,AREXMIS,Arex Industries,,526851,X,AREXMIS.BO,AREXMIS.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ARFIN,Arfin,,539151,B,ARFIN.BO,ARFIN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARIES,Aries Agro,,532935,B,ARIES.BO,ARIES.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARIGATO,Arigato Universe,,530267,X,ARIGATO.BO,ARIGATO.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ARIHANT,Arihant Foundations & Housing,,531381,B,ARIHANT.BO,ARIHANT.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARIHANTCAP,Arihant Capital Markets,,511605,B,ARIHANTCAP.BO,ARIHANTCAP.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARIHANTSUP,Arihant Superstructures,,506194,B,ARIHANTSUP.BO,ARIHANTSUP.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARIS,Arisinfra Solutions,,544419,B,ARIS.BO,ARIS.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARISE,Arihants Securities,,531017,X,ARISE.BO,ARISE.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARITAS,Aritas Vinyl,,544683,M,ARITAS.BO,ARITAS.BO,data_symbol,154,2026-09-04,
BSE,STOCK,ARKADE,Arkade Developers,,544261,B,ARKADE.BO,ARKADE.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARL,Anand Rayons,,542721,B,ARL.BO,ARL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARMAN,Arman Holdings,,538556,X,ARMAN.BO,ARMAN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARMANFIN,Arman Financial Services,,531179,B,ARMANFIN.BO,ARMANFIN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARNOLD,Arnold Holdings,,537069,X,ARNOLD.BO,ARNOLD.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AROGRANITE,Aro Granite Industries,,513729,B,AROGRANITE.BO,AROGRANITE.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARROWGREEN,Arrow Greentech,,516064,T,ARROWGREEN.BO,ARROWGREEN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARROWHEAD,Arrowhead Seperation Engineering,,544025,M,ARROWHEAD.BO,ARROWHEAD.BO,data_symbol,250,2026-09-03,
BSE,STOCK,ARSHIYA,Arshiya,,506074,Z,ARSHIYA.BO,ARSHIYA.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARSSBL,Anand Rathi Share & Stock Brokers,,544530,B,ARSSBL.BO,ARSSBL.BO,data_symbol,229,2026-09-04,
BSE,STOCK,ARTEFACT,Artefact Projects,,531297,X,ARTEFACT.BO,ARTEFACT.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARTEMISADR,Artemis ADR Marketplace,,543286,MT,ARTEMISADR.BO,ARTEMISADR.BO,data_symbol,251,2026-09-03,
BSE,STOCK,ARTEMISMED,Artemis Medicare Services,,542919,B,542919.BO,542919.BO,symbol,249,2026-09-03,
BSE,STOCK,ARTSON,Artson,,522134,X,ARTSON.BO,ARTSON.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARUNAHTEL,Aruna Hotels,,500016,X,ARUNAHTEL.BO,ARUNAHTEL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARVAYA,Arvaya Healthcare,,524723,XT,ARVAYA.BO,ARVAYA.BO,data_symbol,252,2026-09-04,
BSE,STOCK,ARVINDFASN,Arvind Fashions,,542484,A,ARVINDFASN.BO,ARVINDFASN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARVSMART,Arvind SmartSpaces,,539301,B,ARVSMART.BO,ARVSMART.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ARYACAPM,Aryaman Capital Markets,,538716,B,ARYACAPM.BO,ARYACAPM.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARYAMAN,Aryaman Financial Services,,530245,B,ARYAMAN.BO,ARYAMAN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ARYAN,Aryan Share & Stock Brokers,,542176,X,ARYAN.BO,ARYAN.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ASAHIINDIA,Asahi India Glass,,515030,A,ASAHIINDIA.BO,ASAHIINDIA.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASAHISONG,Asahi Songwon Colors,,532853,T,ASAHISONG.BO,ASAHISONG.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASALCBR,Associated Alcohols & Breweries,,507526,B,ASALCBR.BO,ASALCBR.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASARFI,Asarfi Hospital,,543943,M,ASARFI.BO,ASARFI.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASCENSIVE,Ascensive Educare,,543443,MS,ASCENSIVE.BO,ASCENSIVE.BO,data_symbol,250,2026-09-03,
BSE,STOCK,ASGARD,Asgard Alcobev,,512025,X,ASGARD.BO,ASGARD.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHAI,Ashiana Agro Industries,,519174,XT,ASHAI.BO,ASHAI.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ASHAPURMIN,Ashapura Minechem,,527001,A,ASHAPURMIN.BO,ASHAPURMIN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHCAP,Ashirwad Capital,,512247,X,ASHCAP.BO,ASHCAP.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHIANA,Ashiana Housing,,523716,B,ASHIANA.BO,ASHIANA.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHIKAG,Ashika Global Securities,,543766,T,ASHIKAG.BO,ASHIKAG.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHIMASYN,Ashima,,514286,B,ASHIMASYN.BO,ASHIMASYN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHISHPO,Ashish Polyplast,,530429,X,ASHISHPO.BO,ASHISHPO.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHNI,Ashnisha Industries,,541702,XT,ASHNI.BO,ASHNI.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHNOOR,Ashnoor Textile Mills,,507872,X,ASHNOOR.BO,ASHNOOR.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHOKA,Ashoka Buildcon,,533271,A,ASHOKA.BO,ASHOKA.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHOKAMET,Ashoka Metcast,,540923,B,ASHOKAMET.BO,ASHOKAMET.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHRAM,Ashram Online.Com,,526187,X,ASHRAM.BO,ASHRAM.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASHSI,Ashirwad Steels & Industries,,526847,X,ASHSI.BO,ASHSI.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASIACAP,Asia Capital,,538777,XT,ASIACAP.BO,ASIACAP.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ASIAN,Asian Warehousing,,543927,X,ASIAN.BO,ASIAN.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ASIANENE,Asian Energy Services,,530355,B,ASIANENE.BO,ASIANENE.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASIANHOTNR,Asian Hotels (North),,500023,B,500023.BO,500023.BO,symbol,211,2026-07-17,
BSE,STOCK,ASIANTILES,Asian Granito,,532888,B,ASIANTILES.BO,ASIANTILES.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASIANTNE,Asian Tea & Exports,,519532,B,ASIANTNE.BO,ASIANTNE.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASIAPAK,Asia Pack,,530899,X,ASIAPAK.BO,ASIAPAK.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASIIL,ASI Industries,,502015,X,ASIIL.BO,ASIIL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASINPET,Asian Petroproducts & Exports,,524434,X,ASINPET.BO,ASINPET.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASITCFIN,Asit C Mehta Financial Services,,530723,X,ASITCFIN.BO,ASITCFIN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASKAUTOLTD,ASK Automotive,,544022,B,ASKAUTOLTD.BO,ASKAUTOLTD.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASMTEC,ASM Technologies,,526433,B,ASMTEC.BO,ASMTEC.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASPIRA,Aspira Pathlab,,540788,XT,ASPIRA.BO,ASPIRA.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASRL,Add Shop e-Retail,,541865,X,ASRL.BO,ASRL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASSAMENT,Assam Entrade,,542911,B,ASSAMENT.BO,ASSAMENT.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASSOCER,Associated Ceramics,,531168,X,ASSOCER.BO,ASSOCER.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASSOCIATED,Associated Coaters,,544183,M,ASSOCIATED.BO,ASSOCIATED.BO,data_symbol,250,2026-09-03,
BSE,STOCK,ASTALLTD,Astal Laboratories,,512600,X,ASTALLTD.BO,ASTALLTD.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASTAR,Asian Star,,531847,B,ASTAR.BO,ASTAR.BO,data_symbol,250,2026-09-03,
BSE,STOCK,ASTEC,Astec Lifesciences,,533138,B,ASTEC.BO,ASTEC.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASTERDM,Aster DM Quality Care,,540975,A,ASTERDM.BO,ASTERDM.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASTONEALAB,Astonea Labs,,544409,MT,ASTONEALAB.BO,ASTONEALAB.BO,data_symbol,251,2026-09-04,
BSE,STOCK,ASTRAL,Astral,,532830,A,ASTRAL.BO,ASTRAL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASTRAMICRO,Astra Microwave Products,,532493,A,532493.BO,532493.BO,symbol,211,2026-07-17,
BSE,STOCK,ASTRAZEN,AstraZeneca Pharma,,506820,A,ASTRAZEN.BO,ASTRAZEN.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASTRON,Astron Paper & Board Mill,,540824,Z,ASTRON.BO,ASTRON.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ASTRONMULT,Astron Multigrain,,544628,M,ASTRONMULT.BO,ASTRONMULT.BO,data_symbol,186,2026-09-04,
BSE,STOCK,ATALREAL,Atal Realtech,,543911,B,ATALREAL.BO,ATALREAL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ATAM,Atam Valves,,543236,B,ATAM.BO,ATAM.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ATENPAPERS,Aten Papers & Foam,,544417,M,ATENPAPERS.BO,ATENPAPERS.BO,data_symbol,249,2026-09-03,
BSE,STOCK,ATGL,Adani Total Gas,,542066,A,ATGL.BO,ATGL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ATHARVA,Atharva Polyplast,,544812,M,ATHARVA.BO,ATHARVA.BO,data_symbol,44,2026-09-04,
BSE,STOCK,ATHARVENT,Atharv Enterprises,,530187,XT,ATHARVENT.BO,ATHARVENT.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ATHCON,Athena Constructions,,539099,M,ATHCON.BO,ATHCON.BO,data_symbol,251,2026-09-03,
BSE,STOCK,ATHENAGLO,Athena Global Technologies,,517429,X,ATHENAGLO.BO,ATHENAGLO.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ATHERENERG,Ather Energy,,544397,A,ATHERENERG.BO,ATHERENERG.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ATIL,Apollo Techno Industries,,544671,M,ATIL.BO,ATIL.BO,data_symbol,171,2026-09-04,
BSE,STOCK,ATISHAY,Atishay,,538713,X,ATISHAY.BO,ATISHAY.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ATL,Allcargo Terminals,,543954,B,ATL.BO,ATL.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ATLANTAA,Atlantaa,,532759,B,ATLANTAA.BO,ATLANTAA.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ATLANTAELE,Atlanta Electricals,,544527,B,ATLANTAELE.BO,ATLANTAELE.BO,data_symbol,229,2026-09-04,
BSE,STOCK,ATLASCYCLE,Atlas Cycle (Haryana),,505029,B,505029.BO,505029.BO,symbol,211,2026-07-17,
BSE,STOCK,ATLPP,Allcargo Terminals - PP,,890228,B,ATLPP.BO,ATLPP.BO,data_symbol,179,2026-09-03,
BSE,STOCK,ATUL,Atul,,500027,A,500027.BO,500027.BO,symbol,211,2026-07-17,
BSE,STOCK,ATVOENT,Atvo Enterprises,,532090,X,ATVOENT.BO,ATVOENT.BO,data_symbol,250,2026-09-04,
BSE,STOCK,ATVPR,Atv Projects,,500028,X,ATVPR.BO,ATVPR.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AUBANK,AU Small Finance Bank,,540611,A,AUBANK.BO,AUBANK.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AUDROC,AUDROC,,530889,XT,AUDROC.BO,AUDROC.BO,data_symbol,252,2026-09-04,
BSE,STOCK,AUREATE,Aureate Tradde,,544772,M,AUREATE.BO,AUREATE.BO,data_symbol,66,2026-09-04,
BSE,STOCK,AURIQUE,Aurique,,517230,XT,AURIQUE.BO,AURIQUE.BO,data_symbol,252,2026-09-04,
BSE,STOCK,AUROLAB,Auro Laboratories,,530233,X,AUROLAB.BO,AUROLAB.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AUROPHARMA,Aurobindo Pharma,,524804,A,524804.BO,524804.BO,symbol,211,2026-07-17,
BSE,STOCK,AURUM,Aurum PropTech,,539289,B,AURUM.BO,AURUM.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AURUS,Aurus Gem Corporation,,534532,B,AURUS.BO,AURUS.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AUSOMENT,AuSom Enterprise,,509009,B,AUSOMENT.BO,AUSOMENT.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AUSTENG,Austin Engineering Company,,522005,B,AUSTENG.BO,AUSTENG.BO,data_symbol,250,2026-09-04,
BSE,STOCK,AUSTERE,Austere Systems,,544505,M,AUSTERE.BO,AUSTERE.BO,data_symbol,244,2026-09-03,
