scope,period,variant,filter,cost_pct,trades,win_rate,avg_net_pct,profit_factor,compounded_return_pct,max_drawdown_pct
OVERALL,ALL,CURRENT,NO_NEUTRAL,0.2,250,39.2,0.10644725475466423,1.0663018858250057,12.127798368367948,-38.14168437244816
OVERALL,ALL,CURRENT,NO_NEUTRAL,0.25,250,39.2,0.05644725475466442,1.034505455629161,-1.0524063449167675,-39.963475783766654
OVERALL,ALL,CURRENT,NO_NEUTRAL,0.3,250,39.2,0.006447254754664556,1.0038692188899208,-12.6887977258739,-43.53339565836841
OVERALL,ALL,CURRENT,NO_NEUTRAL,0.4,250,39.2,-0.09355274524533565,0.9458322675123715,-32.02993408927715,-50.0536537899268
OVERALL,ALL,CURRENT,NO_NEUTRAL,0.5,250,39.2,-0.19355274524533558,0.8917425830216646,-47.09993038354998,-58.79054709553615
OVERALL,ALL,CURRENT,NO_NEUTRAL,0.6,250,38.800000000000004,-0.2935527452453354,0.8412222885667932,-58.839048428495744,-67.52341784785476
OVERALL,ALL,CURRENT,SHORT_NO_NEUTRAL,0.0,132,43.93939393939394,0.713897938528938,1.5230509809001964,135.00963145079817,-24.44741934599647
OVERALL,ALL,CURRENT,SHORT_NO_NEUTRAL,0.05,132,43.93939393939394,0.6638979385289384,1.4766290238703172,120.08069841482451,-24.985294637420708
OVERALL,ALL,CURRENT,SHORT_NO_NEUTRAL,0.1,132,43.93939393939394,0.6138979385289381,1.4320385696039049,106.09338497446639,-25.519612478165364
OVERALL,ALL,CURRENT,SHORT_NO_NEUTRAL,0.15,132,43.93939393939394,0.5638979385289379,1.3891733264419919,92.98872527434294,-26.050394597430493
OVERALL,ALL,CURRENT,SHORT_NO_NEUTRAL,0.2,132,43.93939393939394,0.513897938528938,1.347935071513543,80.71141934133699,-26.57766260269401
OVERALL,ALL,CURRENT,SHORT_NO_NEUTRAL,0.25,132,43.93939393939394,0.46389793852893807,1.3082328993502437,69.20960683739241,-27.1014379803318
OVERALL,ALL,CURRENT,SHORT_NO_NEUTRAL,0.3,132,43.93939393939394,0.4138979385289383,1.2699825529310549,58.434654673115524,-27.764386868530522
OVERALL,ALL,CURRENT,SHORT_NO_NEUTRAL,0.4,132,43.93939393939394,0.313897938528938,1.1975300333304821,38.88575126431617,-29.07728776624109
OVERALL,ALL,CURRENT,SHORT_NO_NEUTRAL,0.5,132,43.93939393939394,0.21389793852893807,1.1300152628058135,21.732913109906328,-30.367629897110447
OVERALL,ALL,CURRENT,SHORT_NO_NEUTRAL,0.6,132,43.93939393939394,0.11389793852893819,1.066950102430574,6.684428423542621,-32.558615432522316
OVERALL,ALL,EMA_MACD,ALL,0.0,488,40.57377049180328,0.2909158420968295,1.2001610658127095,210.66716982024775,-45.41472737377978
OVERALL,ALL,EMA_MACD,ALL,0.05,488,40.57377049180328,0.24091584209682965,1.1624383334513166,143.49278183726756,-48.2560733256699
OVERALL,ALL,EMA_MACD,ALL,0.1,488,40.36885245901639,0.1909158420968296,1.126188903492148,90.82000802731464,-51.14096755563543
OVERALL,ALL,EMA_MACD,ALL,0.15,488,40.36885245901639,0.14091584209682956,1.0913405417274127,49.52326203470856,-53.86635300789809
OVERALL,ALL,EMA_MACD,ALL,0.2,488,39.75409836065574,0.09091584209682947,1.057809104627573,17.149542905921344,-56.44097528116393
OVERALL,ALL,EMA_MACD,ALL,0.25,488,39.75409836065574,0.040915842096829504,1.025527510132002,-8.22606309580477,-58.8731045182311
OVERALL,ALL,EMA_MACD,ALL,0.3,488,39.75409836065574,-0.00908415790317029,0.9944369194676811,-28.113886891557627,-61.17056103380345
OVERALL,ALL,EMA_MACD,ALL,0.4,488,39.75409836065574,-0.10908415790317046,0.9355744837203188,-55.910345665495484,-65.39063227182417
OVERALL,ALL,EMA_MACD,ALL,0.5,488,39.34426229508197,-0.20908415790317042,0.8807788078211579,-72.97191680743404,-73.76980882455983
OVERALL,ALL,EMA_MACD,ALL,0.6,488,39.13934426229508,-0.3090841579031704,0.8296563996622622,-83.43924118750259,-83.30552481643319
OVERALL,ALL,EMA_MACD,SHORT_ONLY,0.0,252,45.23809523809524,0.5762705884816308,1.427842204611821,266.2757042844359,-25.953369653942026
OVERALL,ALL,EMA_MACD,SHORT_ONLY,0.05,252,45.23809523809524,0.5262705884816309,1.3829360408465674,223.08923732611015,-27.93800218248037
OVERALL,ALL,EMA_MACD,SHORT_ONLY,0.1,252,44.84126984126984,0.47627058848163084,1.3397364791949224,184.97692718839707,-29.870401474543684
OVERALL,ALL,EMA_MACD,SHORT_ONLY,0.15,252,44.84126984126984,0.42627058848163074,1.2982035623118835,151.34468701942927,-31.751916962893535
OVERALL,ALL,EMA_MACD,SHORT_ONLY,0.2,252,44.44444444444444,0.37627058848163064,1.2582202284227924,121.66774046058552,-33.696230136723635
