exchange,instrument_type,symbol,name,isin,security_id,series,data_symbol,yahoo_symbol,validation_method,data_rows,last_date,validation_error
BSE,STOCK,PSRAJ,P S Raj Steels,,212506,NT,PSRAJ.BO,,,0,,PSRAJ.BO: Yahoo returned no data | 212506.BO: Yahoo returned no data
BSE,STOCK,PULZ,Pulz Electronics,,201344,NS,PULZ.BO,,,0,,PULZ.BO: Yahoo returned no data | 201344.BO: Yahoo returned no data
BSE,STOCK,PUNCTRD,Punctual Trading,,512461,P,PUNCTRD.BO,,,0,,PUNCTRD.BO: Yahoo returned no data | 512461.BO: Yahoo returned no data
BSE,STOCK,PURPLEUTED,Purple United Sales,,212279,NT,PURPLEUTED.BO,,,0,,PURPLEUTED.BO: Yahoo returned no data | 212279.BO: Yahoo returned no data
BSE,STOCK,PURVFLEXI,Purv Flexipack,,211225,NS,PURVFLEXI.BO,,,0,,PURVFLEXI.BO: Yahoo returned no data | 211225.BO: Yahoo returned no data
BSE,STOCK,PUSHPA,Pushpa Jewellers,,213507,NS,PUSHPA.BO,,,0,,PUSHPA.BO: Yahoo returned no data | 213507.BO: Yahoo returned no data
BSE,STOCK,QFIL,Quality Foils,,209601,NS,QFIL.BO,,,0,,QFIL.BO: Yahoo returned no data | 209601.BO: Yahoo returned no data
BSE,STOCK,QLINE,Q-Line Biotech,,216287,NS,QLINE.BO,,,0,,QLINE.BO: Yahoo returned no data | 216287.BO: Yahoo returned no data
BSE,STOCK,QMSMEDI,QMS Medical Allied Services,,209172,NT,QMSMEDI.BO,,,0,,QMSMEDI.BO: Yahoo returned no data | 209172.BO: Yahoo returned no data
BSE,STOCK,QTFOODS,Q&T Foods,,544872,M,QTFOODS.BO,,,0,,QTFOODS.BO: Only 12 rows; minimum is 30 | 544872.BO: Yahoo returned no data
BSE,STOCK,QUADPRO,Quadpro ITES,,208232,NS,QUADPRO.BO,,,0,,QUADPRO.BO: Yahoo returned no data | 208232.BO: Yahoo returned no data
BSE,STOCK,QUESTLAB,Quest Laboratories,,211589,NS,QUESTLAB.BO,,,0,,QUESTLAB.BO: Yahoo returned no data | 211589.BO: Yahoo returned no data
BSE,STOCK,QUICKTOUCH,Quicktouch Technologies,,210308,NS,QUICKTOUCH.BO,,,0,,QUICKTOUCH.BO: Yahoo returned no data | 210308.BO: Yahoo returned no data
BSE,STOCK,QVCEL,QVC Exports,,211905,NS,QVCEL.BO,,,0,,QVCEL.BO: Yahoo returned no data | 211905.BO: Yahoo returned no data
BSE,STOCK,RADICO,Radico Khaitan,,532497,A,RADICO.BO,,,0,,RADICO.BO: Only 1 rows; minimum is 30 | 532497.BO: Yahoo returned no data
BSE,STOCK,RADIOWALLA,Radiowalla Network,,211493,NT,RADIOWALLA.BO,,,0,,RADIOWALLA.BO: Yahoo returned no data | 211493.BO: Yahoo returned no data
BSE,STOCK,RAIDEEPIND,Raideep Industries,,540270,XT,RAIDEEPIND.BO,,,0,,RAIDEEPIND.BO: Yahoo returned no data | 540270.BO: Yahoo returned no data
BSE,STOCK,RAJINDLTD,Rajputana Industries,,211832,NS,RAJINDLTD.BO,,,0,,RAJINDLTD.BO: Yahoo returned no data | 211832.BO: Yahoo returned no data
BSE,STOCK,RAJMET,Rajnandini Metal,,209275,NS,RAJMET.BO,,,0,,RAJMET.BO: Yahoo returned no data | 209275.BO: Yahoo returned no data
BSE,STOCK,RAJPUTANA$,Rajputana Biodiesel,,212227,NS,RAJPUTANA$.BO,,,0,,RAJPUTANA$.BO: Yahoo returned no data | 212227.BO: Yahoo returned no data
BSE,STOCK,RALLIS,Rallis,,500355,A,RALLIS.BO,,,0,,RALLIS.BO: Only 1 rows; minimum is 30 | 500355.BO: Yahoo returned no data
BSE,STOCK,RAPIDFLEET,Rapid Fleet Management Services,,213174,NS,RAPIDFLEET.BO,,,0,,RAPIDFLEET.BO: Yahoo returned no data | 213174.BO: Yahoo returned no data
BSE,STOCK,RAPPID,Rappid Valves,,212045,NS,RAPPID.BO,,,0,,RAPPID.BO: Yahoo returned no data | 212045.BO: Yahoo returned no data
BSE,STOCK,RAYMOND,Raymond,,500330,A,RAYMOND.BO,,,0,,RAYMOND.BO: Only 1 rows; minimum is 30 | 500330.BO: Yahoo returned no data
BSE,STOCK,RBMINFRA,RBM Infracon,,209368,NS,RBMINFRA.BO,,,0,,RBMINFRA.BO: Yahoo returned no data | 209368.BO: Yahoo returned no data
BSE,STOCK,RBS,Ramdevbaba Solvent,,211522,NS,RBS.BO,,,0,,RBS.BO: Yahoo returned no data | 211522.BO: Yahoo returned no data
BSE,STOCK,RCDL,Rajgor Castor Derivatives,,210748,NS,RCDL.BO,,,0,,RCDL.BO: Yahoo returned no data | 210748.BO: Yahoo returned no data
BSE,STOCK,READYMIX,Readymix Construction Machinery,,212484,NS,READYMIX.BO,,,0,,READYMIX.BO: Yahoo returned no data | 212484.BO: Yahoo returned no data
BSE,STOCK,REFRACTORY,Refractory Shapes,,211566,NS,REFRACTORY.BO,,,0,,REFRACTORY.BO: Yahoo returned no data | 211566.BO: Yahoo returned no data
BSE,STOCK,RELINFRA,Reliance Infrastructure,,500390,T,RELINFRA.BO,,,0,,RELINFRA.BO: Only 1 rows; minimum is 30 | 500390.BO: Yahoo returned no data
BSE,STOCK,REMUS,Remus Pharmaceuticals,,210352,NS,REMUS.BO,,,0,,REMUS.BO: Yahoo returned no data | 210352.BO: Yahoo returned no data
BSE,STOCK,RENUKA,Shree Renuka Sugars,,532670,A,RENUKA.BO,,,0,,RENUKA.BO: Only 1 rows; minimum is 30 | 532670.BO: Yahoo returned no data
BSE,STOCK,REPL,Rudrabhishek Enterprises,,205597,NT,REPL.BO,,,0,,REPL.BO: Yahoo returned no data | 205597.BO: Yahoo returned no data
BSE,STOCK,REPRO,Repro,,532687,B,REPRO.BO,,,0,,REPRO.BO: Only 1 rows; minimum is 30 | 532687.BO: Yahoo returned no data
BSE,STOCK,RETAIL,JHS Svendgaard Retail Ventures,,544197,B,RETAIL.BO,,,0,,RETAIL.BO: Only 1 rows; minimum is 30 | 544197.BO: Yahoo returned no data
BSE,STOCK,REXPIPES,Rex Pipes & Cables,,208145,NS,REXPIPES.BO,,,0,,REXPIPES.BO: Yahoo returned no data | 208145.BO: Yahoo returned no data
BSE,STOCK,REXPRO,Rexpro Enterprises,,212420,NS,REXPRO.BO,,,0,,REXPRO.BO: Yahoo returned no data | 212420.BO: Yahoo returned no data
BSE,STOCK,RFBL,RFBL Flexi Pack,,216263,NT,RFBL.BO,,,0,,RFBL.BO: Yahoo returned no data | 216263.BO: Yahoo returned no data
BSE,STOCK,RGCORP,Real Growth Corporation,,539691,XT,RGCORP.BO,,,0,,RGCORP.BO: Yahoo returned no data | 539691.BO: Yahoo returned no data
BSE,STOCK,RICHA,Richa Info Systems,,208561,NT,RICHA.BO,,,0,,RICHA.BO: Yahoo returned no data | 208561.BO: Yahoo returned no data
BSE,STOCK,RIDHISYN,Ridhi Synthetics,,504365,XT,RIDHISYN.BO,,,0,,RIDHISYN.BO: Yahoo returned no data | 504365.BO: Only 1 rows; minimum is 30
BSE,STOCK,RILINFRA,Rachana Infrastructure,,208791,NS,RILINFRA.BO,,,0,,RILINFRA.BO: Yahoo returned no data | 208791.BO: Yahoo returned no data
BSE,STOCK,RITEZONE,Rite Zone Chemcon,,209237,NS,RITEZONE.BO,,,0,,RITEZONE.BO: Yahoo returned no data | 209237.BO: Yahoo returned no data
BSE,STOCK,RKEC,RKEC Projects,,200105,NS,RKEC.BO,,,0,,RKEC.BO: Yahoo returned no data | 200105.BO: Yahoo returned no data
BSE,STOCK,RKFORGE,Ramkrishna Forgings,,532527,A,RKFORGE.BO,,,0,,RKFORGE.BO: Only 1 rows; minimum is 30 | 532527.BO: Yahoo returned no data
BSE,STOCK,RNFI,RNFI Services,,211798,NS,RNFI.BO,,,0,,RNFI.BO: Yahoo returned no data | 211798.BO: Yahoo returned no data
BSE,STOCK,RNPL,Renol Polychem,,213612,NS,RNPL.BO,,,0,,RNPL.BO: Yahoo returned no data | 213612.BO: Yahoo returned no data
BSE,STOCK,ROCKINGDCE,Rockingdeals Circular Economy,,210839,NS,ROCKINGDCE.BO,,,0,,ROCKINGDCE.BO: Yahoo returned no data | 210839.BO: Yahoo returned no data
BSE,STOCK,ROCKPP,Rockingdeals Circular Economy - PP,,215348,NS,ROCKPP.BO,,,0,,ROCKPP.BO: Yahoo returned no data | 215348.BO: Yahoo returned no data
BSE,STOCK,ROHLTD,Royal Orchid Hotels,,532699,B,ROHLTD.BO,,,0,,ROHLTD.BO: Only 1 rows; minimum is 30 | 532699.BO: Yahoo returned no data
BSE,STOCK,ROXHITECH,ROX Hi-Tech,,210810,NS,ROXHITECH.BO,,,0,,ROXHITECH.BO: Yahoo returned no data | 210810.BO: Yahoo returned no data
BSE,STOCK,ROYALARC,Royal Arc Electrodes,,212531,NS,ROYALARC.BO,,,0,,ROYALARC.BO: Yahoo returned no data | 212531.BO: Yahoo returned no data
BSE,STOCK,RPPL,Rajshree Polypack,,211980,NT,RPPL.BO,,,0,,RPPL.BO: Yahoo returned no data | 211980.BO: Yahoo returned no data
BSE,STOCK,RSYSTEMS,R Systems International,,532735,B,RSYSTEMS.BO,,,0,,RSYSTEMS.BO: Only 1 rows; minimum is 30 | 532735.BO: Yahoo returned no data
BSE,STOCK,RTL,Rama Telecom,,213481,NS,RTL.BO,,,0,,RTL.BO: Yahoo returned no data | 213481.BO: Yahoo returned no data
BSE,STOCK,RUCHIRA,Ruchira Papers,,532785,B,RUCHIRA.BO,,,0,,RUCHIRA.BO: Only 1 rows; minimum is 30 | 532785.BO: Yahoo returned no data
BSE,STOCK,RULKA,Rulka Electricals,,211602,NS,RULKA.BO,,,0,,RULKA.BO: Yahoo returned no data | 211602.BO: Yahoo returned no data
BSE,STOCK,SAAKSHI,Saakshi Medtech & Panels,,210658,NT,SAAKSHI.BO,,,0,,SAAKSHI.BO: Yahoo returned no data | 210658.BO: Yahoo returned no data
BSE,STOCK,SABAR,Sabar Flex,,209113,NT,SABAR.BO,,,0,,SABAR.BO: Yahoo returned no data | 209113.BO: Yahoo returned no data
BSE,STOCK,SACHEEROME,Sacheerome,,213425,NS,SACHEEROME.BO,,,0,,SACHEEROME.BO: Yahoo returned no data | 213425.BO: Yahoo returned no data
BSE,STOCK,SADBHAV,Sadbhav Engineering,,532710,B,SADBHAV.BO,,,0,,SADBHAV.BO: Only 1 rows; minimum is 30 | 532710.BO: Yahoo returned no data
BSE,STOCK,SADHAV,Sadhav Shipping,,211205,NS,SADHAV.BO,,,0,,SADHAV.BO: Yahoo returned no data | 211205.BO: Yahoo returned no data
BSE,STOCK,SAFEENTP,Safe Enterprises Retail Fixtures,,213456,NS,SAFEENTP.BO,,,0,,SAFEENTP.BO: Yahoo returned no data | 213456.BO: Yahoo returned no data
BSE,STOCK,SAGARDEEP,Sagardeep Alloys,,204170,NS,SAGARDEEP.BO,,,0,,SAGARDEEP.BO: Yahoo returned no data | 204170.BO: Yahoo returned no data
BSE,STOCK,SAGARSYST,Sagar Systech,,511254,XT,SAGARSYST.BO,,,0,,SAGARSYST.BO: Yahoo returned no data | 511254.BO: Only 1 rows; minimum is 30
BSE,STOCK,SAHAJSOLAR,Sahaj Solar,,211764,NS,SAHAJSOLAR.BO,,,0,,SAHAJSOLAR.BO: Yahoo returned no data | 211764.BO: Yahoo returned no data
BSE,STOCK,SAHANA,Sahana System,,210398,NS,SAHANA.BO,,,0,,SAHANA.BO: Yahoo returned no data | 210398.BO: Yahoo returned no data
BSE,STOCK,SAHASRA,Sahasra Electronic Solutions,,212058,NT,SAHASRA.BO,,,0,,SAHASRA.BO: Yahoo returned no data | 212058.BO: Yahoo returned no data
BSE,STOCK,SAIFL,Sameera Agro & Infra,,210971,NS,SAIFL.BO,,,0,,SAIFL.BO: Yahoo returned no data | 210971.BO: Yahoo returned no data
BSE,STOCK,SAIL,Steel Authority of India,,500113,A,SAIL.BO,,,0,,SAIL.BO: Only 1 rows; minimum is 30 | 500113.BO: Yahoo returned no data
BSE,STOCK,SAJHOTELS,Saj Hotels,,212075,NT,SAJHOTELS.BO,,,0,,SAJHOTELS.BO: Yahoo returned no data | 212075.BO: Yahoo returned no data
BSE,STOCK,SAKAR,Sakar Healthcare,,200519,NS,SAKAR.BO,,,0,,SAKAR.BO: Yahoo returned no data | 200519.BO: Yahoo returned no data
BSE,STOCK,SAKSOFT,Saksoft,,590051,B,SAKSOFT.BO,,,0,,SAKSOFT.BO: Only 1 rows; minimum is 30 | 590051.BO: Yahoo returned no data
BSE,STOCK,SAMAY,Samay Project Services,,213445,NT,SAMAY.BO,,,0,,SAMAY.BO: Yahoo returned no data | 213445.BO: Yahoo returned no data
BSE,STOCK,SANGANI,Sangani Hospitals,,210545,NS,SANGANI.BO,,,0,,SANGANI.BO: Yahoo returned no data | 210545.BO: Yahoo returned no data
BSE,STOCK,SANWARIA,Sanwaria Consumer,,519260,Z,SANWARIA.BO,,,0,,SANWARIA.BO: Only 1 rows; minimum is 30 | 519260.BO: Yahoo returned no data
BSE,STOCK,SAREGAMA,Saregama India,,532163,A,SAREGAMA.BO,,,0,,SAREGAMA.BO: Only 1 rows; minimum is 30 | 532163.BO: Yahoo returned no data
BSE,STOCK,SAROJA,Saroja Pharma Industries,,210600,NS,SAROJA.BO,,,0,,SAROJA.BO: Yahoo returned no data | 210600.BO: Yahoo returned no data
BSE,STOCK,SARTELE,SAR Televenture,,210788,NS,SARTELE.BO,,,0,,SARTELE.BO: Yahoo returned no data | 210788.BO: Yahoo returned no data
BSE,STOCK,SATECH,SA Tech Software,,211823,NS,SATECH.BO,,,0,,SATECH.BO: Yahoo returned no data | 211823.BO: Yahoo returned no data
BSE,STOCK,SATIPOLY,Sati Poly Plast,,211774,NT,SATIPOLY.BO,,,0,,SATIPOLY.BO: Yahoo returned no data | 211774.BO: Yahoo returned no data
BSE,STOCK,SATKARTAR,Sat Kartar Life,,212393,NS,SATKARTAR.BO,,,0,,SATKARTAR.BO: Yahoo returned no data | 212393.BO: Yahoo returned no data
BSE,STOCK,SATTVAENGG,Sattva Engineering Construction,,213705,NS,SATTVAENGG.BO,,,0,,SATTVAENGG.BO: Yahoo returned no data | 213705.BO: Yahoo returned no data
BSE,STOCK,SAVY,Savy Infra & Logistics,,213570,NS,SAVY.BO,,,0,,SAVY.BO: Yahoo returned no data | 213570.BO: Yahoo returned no data
BSE,STOCK,SAWALIYA,Sawaliya Food Products,,213642,NS,SAWALIYA.BO,,,0,,SAWALIYA.BO: Yahoo returned no data | 213642.BO: Yahoo returned no data
BSE,STOCK,SCML,Sharp Chucks & Machines,,210698,NS,SCML.BO,,,0,,SCML.BO: Yahoo returned no data | 210698.BO: Yahoo returned no data
BSE,STOCK,SDREAMS,SD Retail,,212041,NS,SDREAMS.BO,,,0,,SDREAMS.BO: Yahoo returned no data | 212041.BO: Yahoo returned no data
BSE,STOCK,SEL$,Sungarner Energies,,210569,NS,SEL$.BO,,,0,,SEL$.BO: Yahoo returned no data | 210569.BO: Yahoo returned no data
BSE,STOCK,SELLOWRAP,Sellowrap Industries,,213580,NS,SELLOWRAP.BO,,,0,,SELLOWRAP.BO: Yahoo returned no data | 213580.BO: Yahoo returned no data
BSE,STOCK,SERVICE,Service Care,,210498,NS,SERVICE.BO,,,0,,SERVICE.BO: Yahoo returned no data | 210498.BO: Yahoo returned no data
BSE,STOCK,SERVOTECH,Servotech Renewable  Power,,210510,NS,SERVOTECH.BO,,,0,,SERVOTECH.BO: Yahoo returned no data | 210510.BO: Yahoo returned no data
BSE,STOCK,SFML,Supreme Facility Management,,212280,NS,SFML.BO,,,0,,SFML.BO: Yahoo returned no data | 212280.BO: Yahoo returned no data
BSE,STOCK,SHAIVAL,Shaival Reality,,204337,NT,SHAIVAL.BO,,,0,,SHAIVAL.BO: Yahoo returned no data | 204337.BO: Yahoo returned no data
BSE,STOCK,SHAMFOAM,Sham Foam,,544869,M,SHAMFOAM.BO,,,0,,SHAMFOAM.BO: Only 13 rows; minimum is 30 | 544869.BO: Yahoo returned no data
BSE,STOCK,SHANKESH,Shankesh Jewellers,,544882,B,SHANKESH.BO,,,0,,SHANKESH.BO: Only 8 rows; minimum is 30 | 544882.BO: Yahoo returned no data
BSE,STOCK,SHANTHALA,Shanthala FMCG Products,,210775,NS,SHANTHALA.BO,,,0,,SHANTHALA.BO: Yahoo returned no data | 210775.BO: Yahoo returned no data
BSE,STOCK,SHANTI,Shanti Overseas,,206158,NS,SHANTI.BO,,,0,,SHANTI.BO: Yahoo returned no data | 206158.BO: Yahoo returned no data
BSE,STOCK,SHEEL,Sheel Biotech,,215184,NT,SHEEL.BO,,,0,,SHEEL.BO: Yahoo returned no data | 215184.BO: Yahoo returned no data
BSE,STOCK,SHEETAL,Sheetal Universal,,210875,NS,SHEETAL.BO,,,0,,SHEETAL.BO: Yahoo returned no data | 210875.BO: Yahoo returned no data
BSE,STOCK,SHERA,Shera Energy,,209484,NS,SHERA.BO,,,0,,SHERA.BO: Yahoo returned no data | 209484.BO: Yahoo returned no data
BSE,STOCK,SHETHJI,Shreeji Global FMCG,,215284,NS,SHETHJI.BO,,,0,,SHETHJI.BO: Yahoo returned no data | 215284.BO: Yahoo returned no data
BSE,STOCK,SHIGAN,Shigan Quantum Technologies,,208611,NS,SHIGAN.BO,,,0,,SHIGAN.BO: Yahoo returned no data | 208611.BO: Yahoo returned no data
BSE,STOCK,SHIPROCKET,Shiprocket,,544871,B,SHIPROCKET.BO,,,0,,SHIPROCKET.BO: Only 12 rows; minimum is 30 | 544871.BO: Yahoo returned no data
BSE,STOCK,SHIVASHRIT,Shivashrit Foods,,213681,NS,SHIVASHRIT.BO,,,0,,SHIVASHRIT.BO: Yahoo returned no data | 213681.BO: Yahoo returned no data
BSE,STOCK,SHIVAUM,Shiv Aum Steels,,206521,NS,SHIVAUM.BO,,,0,,SHIVAUM.BO: Yahoo returned no data | 206521.BO: Yahoo returned no data
BSE,STOCK,SHIVKAMAL,Shivkamal Impex,,539683,XT,SHIVKAMAL.BO,,,0,,SHIVKAMAL.BO: Yahoo returned no data | 539683.BO: Yahoo returned no data
BSE,STOCK,SHKSIL,Shri Hare-Krishna Sponge Iron,,213479,NS,SHKSIL.BO,,,0,,SHKSIL.BO: Yahoo returned no data | 213479.BO: Yahoo returned no data
BSE,STOCK,SHRADHA,Shradha Realty,,212256,NS,SHRADHA.BO,,,0,,SHRADHA.BO: Yahoo returned no data | 212256.BO: Yahoo returned no data
BSE,STOCK,SHREECEM,Shree Cement,,500387,A,SHREECEM.BO,,,0,,SHREECEM.BO: Only 1 rows; minimum is 30 | 500387.BO: Yahoo returned no data
BSE,STOCK,SHREEDHAR,Shreedhar Spinners,,216384,NT,SHREEDHAR.BO,,,0,,SHREEDHAR.BO: Yahoo returned no data | 216384.BO: Yahoo returned no data
BSE,STOCK,SHREEKARNI,Shree Karni Fabcom,,211257,NS,SHREEKARNI.BO,,,0,,SHREEKARNI.BO: Yahoo returned no data | 211257.BO: Yahoo returned no data
BSE,STOCK,SHREEOSFM,Shree OSFM e-Mobility,,210924,NS,SHREEOSFM.BO,,,0,,SHREEOSFM.BO: Yahoo returned no data | 210924.BO: Yahoo returned no data
BSE,STOCK,SHRENIK,Shrenik,,207416,NT,SHRENIK.BO,,,0,,SHRENIK.BO: Yahoo returned no data | 207416.BO: Yahoo returned no data
BSE,STOCK,SHRENTI,Shreenath Investments,,503696,XT,SHRENTI.BO,,,0,,SHRENTI.BO: Yahoo returned no data | 503696.BO: Yahoo returned no data
BSE,STOCK,SHRIAHIMSA,Shri Ahimsa Naturals,,213182,NT,SHRIAHIMSA.BO,,,0,,SHRIAHIMSA.BO: Yahoo returned no data | 213182.BO: Yahoo returned no data
BSE,STOCK,SHRIKANHA,Shri Kanha Stainless,,215422,NS,SHRIKANHA.BO,,,0,,SHRIKANHA.BO: Yahoo returned no data | 215422.BO: Yahoo returned no data
BSE,STOCK,SHRITECH,Shri Techtex,,210530,NS,SHRITECH.BO,,,0,,SHRITECH.BO: Yahoo returned no data | 210530.BO: Yahoo returned no data
BSE,STOCK,SHUBHLAXMI,Shubhlaxmi Jewel Art,,201806,NS,SHUBHLAXMI.BO,,,0,,SHUBHLAXMI.BO: Yahoo returned no data | 201806.BO: Yahoo returned no data
BSE,STOCK,SHUBHSHREE,Shubhshree Biofuels Energy,,211976,NS,SHUBHSHREE.BO,,,0,,SHUBHSHREE.BO: Yahoo returned no data | 211976.BO: Yahoo returned no data
BSE,STOCK,SHYAMDHANI,Shyam Dhani Industries,,215512,NT,SHYAMDHANI.BO,,,0,,SHYAMDHANI.BO: Yahoo returned no data | 215512.BO: Yahoo returned no data
BSE,STOCK,SICALLOG,Sical Logistics,,520086,T,SICALLOG.BO,,,0,,SICALLOG.BO: Only 1 rows; minimum is 30 | 520086.BO: Yahoo returned no data
BSE,STOCK,SIDDHICOTS,Siddhi Cotspin,,213787,NS,SIDDHICOTS.BO,,,0,,SIDDHICOTS.BO: Yahoo returned no data | 213787.BO: Yahoo returned no data
BSE,STOCK,SIDDHIKA,Siddhika Coatings,,207819,NS,SIDDHIKA.BO,,,0,,SIDDHIKA.BO: Yahoo returned no data | 207819.BO: Yahoo returned no data
BSE,STOCK,SIDH,Sidh Automobiles,,539983,XT,SIDH.BO,,,0,,SIDH.BO: Yahoo returned no data | 539983.BO: Only 1 rows; minimum is 30
BSE,STOCK,SIGNORIA,Signoria Creation,,211283,NT,SIGNORIA.BO,,,0,,SIGNORIA.BO: Yahoo returned no data | 211283.BO: Yahoo returned no data
BSE,STOCK,SIKKO,Sikko Industries,,205751,NT,SIKKO.BO,,,0,,SIKKO.BO: Yahoo returned no data | 205751.BO: Yahoo returned no data
BSE,STOCK,SILGO,Silgo Retail,,205873,NS,SILGO.BO,,,0,,SILGO.BO: Yahoo returned no data | 205873.BO: Yahoo returned no data
BSE,STOCK,SILKFLEX,Silkflex Polymers,,211568,NS,SILKFLEX.BO,,,0,,SILKFLEX.BO: Yahoo returned no data | 211568.BO: Yahoo returned no data
BSE,STOCK,SILKY,Silky Overseas,,213508,NS,SILKY.BO,,,0,,SILKY.BO: Yahoo returned no data | 213508.BO: Yahoo returned no data
BSE,STOCK,SILLYMONKS,Silly Monks Entertainment,,205181,NS,SILLYMONKS.BO,,,0,,SILLYMONKS.BO: Yahoo returned no data | 205181.BO: Yahoo returned no data
BSE,STOCK,SIMCA,Simca Advertising,,216256,NT,SIMCA.BO,,,0,,SIMCA.BO: Yahoo returned no data | 216256.BO: Yahoo returned no data
BSE,STOCK,SINTERCOM,Sintercom,,200306,NS,SINTERCOM.BO,,,0,,SINTERCOM.BO: Yahoo returned no data | 200306.BO: Yahoo returned no data
BSE,STOCK,SJLOGISTIC,SJ Logistics,,210923,NS,SJLOGISTIC.BO,,,0,,SJLOGISTIC.BO: Yahoo returned no data | 210923.BO: Yahoo returned no data
BSE,STOCK,SKP$,SKP Bearing Industries,,208938,NS,SKP$.BO,,,0,,SKP$.BO: Yahoo returned no data | 208938.BO: Yahoo returned no data
BSE,STOCK,SKYTECH,Skytech Infinite Platform,,216532,NS,SKYTECH.BO,,,0,,SKYTECH.BO: Yahoo returned no data | 216532.BO: Yahoo returned no data
BSE,STOCK,SKYWAYS,Skyways Air Services,,544890,B,SKYWAYS.BO,,,0,,SKYWAYS.BO: Only 3 rows; minimum is 30 | 544890.BO: Yahoo returned no data
BSE,STOCK,SLONE,Slone Infosystems,,211564,NT,SLONE.BO,,,0,,SLONE.BO: Yahoo returned no data | 211564.BO: Yahoo returned no data
BSE,STOCK,SMARTEN,Smarten Power Systems,,213528,NT,SMARTEN.BO,,,0,,SMARTEN.BO: Yahoo returned no data | 213528.BO: Yahoo returned no data
BSE,STOCK,SMCREDT,SMC Credits,,532138,XT,SMCREDT.BO,,,0,,SMCREDT.BO: Yahoo returned no data | 532138.BO: Yahoo returned no data
BSE,STOCK,SMVD,SMVD Poly Pack,,200223,NS,SMVD.BO,,,0,,SMVD.BO: Yahoo returned no data | 200223.BO: Yahoo returned no data
BSE,STOCK,SNEHAA,Snehaa Organics,,213708,NS,SNEHAA.BO,,,0,,SNEHAA.BO: Yahoo returned no data | 213708.BO: Yahoo returned no data
BSE,STOCK,SOCL,Sundrex Oil Company,,215513,NS,SOCL.BO,,,0,,SOCL.BO: Yahoo returned no data | 215513.BO: Yahoo returned no data
BSE,STOCK,SOLEX,Solex Energy,,544862,B,SOLEX.BO,,,0,,SOLEX.BO: Only 16 rows; minimum is 30 | 544862.BO: Yahoo returned no data
BSE,STOCK,SONAMAC,Sona Machinery,,211253,NS,SONAMAC.BO,,,0,,SONAMAC.BO: Yahoo returned no data | 211253.BO: Yahoo returned no data
BSE,STOCK,SONAMLTD,Sonam,,211563,NT,SONAMLTD.BO,,,0,,SONAMLTD.BO: Yahoo returned no data | 211563.BO: Yahoo returned no data
BSE,STOCK,SONUINFRA,Sonu Infratech,,208763,NT,SONUINFRA.BO,,,0,,SONUINFRA.BO: Yahoo returned no data | 208763.BO: Yahoo returned no data
BSE,STOCK,SOTAC,Sotac Pharmaceuticals,,209842,NS,SOTAC.BO,,,0,,SOTAC.BO: Yahoo returned no data | 209842.BO: Yahoo returned no data
BSE,STOCK,SPCENET,Spacenet Enterprises,,203377,NS,SPCENET.BO,,,0,,SPCENET.BO: Yahoo returned no data | 203377.BO: Yahoo returned no data
BSE,STOCK,SPCL,Shivalic Power Control,,211716,NS,SPCL.BO,,,0,,SPCL.BO: Yahoo returned no data | 211716.BO: Yahoo returned no data
BSE,STOCK,SPCON,Srinibas Pradhan Constructions,,215881,NS,SPCON.BO,,,0,,SPCON.BO: Yahoo returned no data | 215881.BO: Yahoo returned no data
BSE,STOCK,SPEB,Speb Adhesives,,215418,NS,SPEB.BO,,,0,,SPEB.BO: Yahoo returned no data | 215418.BO: Yahoo returned no data
BSE,STOCK,SPECTSTM,Spectrum Talent Management,,210427,NS,SPECTSTM.BO,,,0,,SPECTSTM.BO: Yahoo returned no data | 210427.BO: Yahoo returned no data
BSE,STOCK,SPLIL,SPL Industries,,532651,B,SPLIL.BO,,,0,,SPLIL.BO: Only 1 rows; minimum is 30 | 532651.BO: Yahoo returned no data
BSE,STOCK,SPPPOLY,SPP Polymer,,211978,NS,SPPPOLY.BO,,,0,,SPPPOLY.BO: Yahoo returned no data | 211978.BO: Yahoo returned no data
BSE,STOCK,SPRL,SP Refractories,,208626,NS,SPRL.BO,,,0,,SPRL.BO: Yahoo returned no data | 208626.BO: Yahoo returned no data
BSE,STOCK,SPUNWEB,Spunweb Nonwoven,,213552,NS,SPUNWEB.BO,,,0,,SPUNWEB.BO: Yahoo returned no data | 213552.BO: Yahoo returned no data
BSE,STOCK,SRIVASAVI,Srivasavi Adhesive Tapes,,209532,NT,SRIVASAVI.BO,,,0,,SRIVASAVI.BO: Yahoo returned no data | 209532.BO: Yahoo returned no data
BSE,STOCK,SSEGL,Sathlokhar Synergys E&C Global,,211833,NS,SSEGL.BO,,,0,,SSEGL.BO: Yahoo returned no data | 211833.BO: Yahoo returned no data
BSE,STOCK,SSFL,Srivari Spices & Foods,,210547,NT,SSFL.BO,,,0,,SSFL.BO: Yahoo returned no data | 210547.BO: Yahoo returned no data
BSE,STOCK,SSPRL,Silverstorm Parks & Resorts,,544840,M,SSPRL.BO,,,0,,SSPRL.BO: Only 25 rows; minimum is 30 | 544840.BO: Yahoo returned no data
BSE,STOCK,STEELCITY,Steel City Securities,,204419,NS,STEELCITY.BO,,,0,,STEELCITY.BO: Yahoo returned no data | 204419.BO: Yahoo returned no data
