trades,wins,losses,win_rate_pct,avg_net_pct,avg_gross_pct,avg_winner_pct,avg_loser_pct,profit_factor,expectancy_pct,compounded_return_pct,max_drawdown_pct,avg_holding_days,target_exits,stop_exits,time_exits,experiment,exchange,symbol
5,4,1,80.0,2.4584635084270032,2.608463508427003,3.7203354830947277,-2.5890243902438934,5.747856987541568,2.4584635084270032,12.64135469338028,-2.589024390243877,5.4,3,1,1,EMA_MACD_RSI,BSE,IOC
5,3,2,60.0,1.9148267008985917,2.064826700898592,4.937719298245622,-2.6195121951219535,2.8274649612858984,1.9148267008985917,9.58164160624413,-2.589024390243877,3.8,3,2,0,EMA_MACD_RSI,BSE,IXIGO
8,5,3,62.5,1.8987135017302275,2.0487135017302274,4.603551358865922,-2.6093495934959297,2.940420715275015,1.8987135017302275,15.671239420376825,-2.650000000000008,4.625,4,3,1,EMA_MACD_RSI,BSE,JIOFIN
9,3,6,33.33333333333333,-0.10043503066609254,0.04956496933390772,4.937719298245622,-2.6195121951219495,0.9424883204286342,-0.10043503066609254,-1.4570634718748199,-10.073498549861071,3.888888888888889,3,6,0,EMA_MACD_RSI,BSE,JSWENERGY
7,4,3,57.14285714285714,1.5090256128125208,1.659025612812521,4.597807017543859,-2.6093495934959297,2.349401311348168,1.5090256128125208,10.559828250135306,-2.649999999999997,3.4285714285714284,3,3,1,EMA_MACD_RSI,BSE,KALYANKJIL
1,0,1,0.0,-2.650000000000002,-2.500000000000002,0.0,-2.650000000000002,0.0,-2.650000000000002,-2.649999999999997,0.0,5.0,0,1,0,EMA_MACD_RSI,BSE,LENSKART
6,2,4,33.33333333333333,-0.1296747967479638,0.02032520325203624,4.850000000000004,-2.6195121951219478,0.9257448789571715,-0.1296747967479638,-1.1390982961615004,-7.683399239939015,2.8333333333333335,2,4,0,EMA_MACD_RSI,BSE,LLOYDSENGG
4,1,3,25.0,-0.7597560975609734,-0.6097560975609734,4.850000000000004,-2.629674796747966,0.6147781728242395,-0.7597560975609734,-3.2060441030760445,-5.229775000000004,2.25,1,3,0,EMA_MACD_RSI,BSE,MAHABANK
6,1,5,16.666666666666664,-1.3898373983739827,-1.2398373983739828,4.850000000000004,-2.6378048780487804,0.3677300046232089,-1.3898373983739827,-8.268150210084391,-10.186044534493732,2.5,1,5,0,EMA_MACD_RSI,BSE,MOTHERSON
12,4,8,33.33333333333333,-0.3106844468349476,-0.1606844468349475,3.7644750510742897,-2.3482641957895662,0.8015441911996076,-0.3106844468349476,-4.191119317415937,-6.03661236745654,5.083333333333333,2,7,3,EMA_MACD_RSI,BSE,NMDC
2,0,2,0.0,-2.649999999999997,-2.4999999999999964,0.0,-2.649999999999997,0.0,-2.649999999999997,-5.2297749999999805,-2.6499999999999857,2.0,0,2,0,EMA_MACD_RSI,BSE,NORTHARC
3,2,1,66.66666666666666,1.2902435914183183,1.4402435914183183,3.229877582249424,-2.5890243902438934,2.4950538082379055,1.2902435914183183,3.7795379307133725,0.0,7.333333333333333,1,1,1,EMA_MACD_RSI,BSE,NTPC
10,3,7,30.0,-0.32907573812580476,-0.1790757381258045,5.025438596491225,-2.6238675958188176,0.8208338720781093,-0.32907573812580476,-3.8276773805005937,-10.418837680664804,3.5,3,7,0,EMA_MACD_RSI,BSE,PFC
