exchange,instrument_type,symbol,name,isin,series,data_symbol
NSE,STOCK,SUNSHINE,Sunshine Pictures Limited,INE1B3O01011,EQ,SUNSHINE.NS
NSE,STOCK,SUNTECK,Sunteck Realty Limited,INE805D01034,EQ,SUNTECK.NS
NSE,STOCK,SUNTV,Sun TV Network Limited,INE424H01027,EQ,SUNTV.NS
NSE,STOCK,SUPERHOUSE,Superhouse Limited,INE712B01010,EQ,SUPERHOUSE.NS
NSE,STOCK,SUPERSPIN,Super Spinning Mills Limited,INE662A01027,BE,SUPERSPIN.NS
NSE,STOCK,SUPRAJIT,Suprajit Engineering Limited,INE399C01030,EQ,SUPRAJIT.NS
NSE,STOCK,SUPREME,Supreme Holdings & Hospitality (India) Limited,INE822E01011,EQ,SUPREME.NS
NSE,STOCK,SUPREMEENG,Supreme Engineering Limited,INE319Z01021,BZ,SUPREMEENG.NS
NSE,STOCK,SUPREMEIND,Supreme Industries Limited,INE195A01028,EQ,SUPREMEIND.NS
NSE,STOCK,SUPREMEINF,Supreme Infrastructure India Limited,INE550H01011,EQ,SUPREMEINF.NS
NSE,STOCK,SUPRIYA,Supriya Lifescience Limited,INE07RO01027,EQ,SUPRIYA.NS
NSE,STOCK,SUPTANERY,Super Tannery Limited,INE460D01038,BE,SUPTANERY.NS
NSE,STOCK,SURAJEST,Suraj Estate Developers Limited,INE843S01025,EQ,SURAJEST.NS
NSE,STOCK,SURAJLTD,Suraj Limited,INE713C01016,EQ,SURAJLTD.NS
NSE,STOCK,SURAKSHA,Suraksha Diagnostic Limited,INE877V01027,EQ,SURAKSHA.NS
NSE,STOCK,SURANASOL,Surana Solar Limited,INE272L01022,EQ,SURANASOL.NS
NSE,STOCK,SURANAT&P,Surana Telecom and Power Limited,INE130B01031,EQ,SURANAT&P.NS
NSE,STOCK,SURYALA,Suryalata Spinning Mills Limited,INE132C01027,EQ,SURYALA.NS
NSE,STOCK,SURYALAXMI,Suryalakshmi Cotton Mills Limited,INE713B01026,EQ,SURYALAXMI.NS
NSE,STOCK,SURYAROSNI,Surya Roshni Limited,INE335A01020,EQ,SURYAROSNI.NS
NSE,STOCK,SURYODAY,Suryoday Small Finance Bank Limited,INE428Q01011,EQ,SURYODAY.NS
NSE,STOCK,SUTLEJTEX,Sutlej Textiles and Industries Limited,INE645H01027,BE,SUTLEJTEX.NS
NSE,STOCK,SUVEN,Suven Life Sciences Limited,INE495B01038,EQ,SUVEN.NS
NSE,STOCK,SUVIDHAA,Suvidhaa Infoserve Limited,INE018401013,EQ,SUVIDHAA.NS
NSE,STOCK,SUYOG,Suyog Telematics Limited,INE442P01014,EQ,SUYOG.NS
NSE,STOCK,SUZLON,Suzlon Energy Limited,INE040H01021,EQ,SUZLON.NS
NSE,STOCK,SVGLOBAL,S V Global Mill Limited,INE159L01013,EQ,SVGLOBAL.NS
NSE,STOCK,SVLL,Shree Vasu Logistics Limited,INE00CE01017,BE,SVLL.NS
NSE,STOCK,SVPGLOB,SVP GLOBAL TEXTILES LIMITED,INE308E01029,EQ,SVPGLOB.NS
NSE,STOCK,SWANCORP,SWAN CORP LIMITED,INE665A01038,EQ,SWANCORP.NS
NSE,STOCK,SWANDEF,Swan Defence and Heavy Industries Limited,INE542F01020,BE,SWANDEF.NS
NSE,STOCK,SWARAJ,Swaraj Suiting Limited,INE0GMR01016,BE,SWARAJ.NS
NSE,STOCK,SWARAJENG,Swaraj Engines Limited,INE277A01016,EQ,SWARAJENG.NS
NSE,STOCK,SWARNSAR,Swarnsarita Jewels India Limited,INE967A01012,EQ,SWARNSAR.NS
NSE,STOCK,SWELECTES,Swelect Energy Systems Limited,INE409B01013,EQ,SWELECTES.NS
NSE,STOCK,SWIGGY,Swiggy Limited,INE00H001014,EQ,SWIGGY.NS
NSE,STOCK,SWISSMLTRY,Swiss Military Consumer Goods Limited,INE010C01025,BE,SWISSMLTRY.NS
NSE,STOCK,SWSOLAR,Sterling and Wilson Renewable Energy Limited,INE00M201021,EQ,SWSOLAR.NS
NSE,STOCK,SYMBIOTEC,Symbiotec Pharmalab Limited,INE899I01028,EQ,SYMBIOTEC.NS
NSE,STOCK,SYMPHONY,Symphony Limited,INE225D01027,EQ,SYMPHONY.NS
NSE,STOCK,SYNCOMF,Syncom Formulations (India) Limited,INE312C01025,EQ,SYNCOMF.NS
NSE,STOCK,SYNGENE,Syngene International Limited,INE398R01022,EQ,SYNGENE.NS
NSE,STOCK,SYRMA,Syrma SGS Technology Limited,INE0DYJ01015,EQ,SYRMA.NS
NSE,STOCK,SYSTMTXC,Systematix Corporate Services Limited,INE356B01024,BE,SYSTMTXC.NS
NSE,STOCK,TAALTECH,Taal Tech Limited,INE524T01011,EQ,TAALTECH.NS
NSE,STOCK,TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,INE123C01018,EQ,TAINWALCHM.NS
NSE,STOCK,TAJGVK,Taj GVK Hotels & Resorts Limited,INE586B01026,EQ,TAJGVK.NS
NSE,STOCK,TAKE,TAKE Limited,INE142I01023,EQ,TAKE.NS
NSE,STOCK,TALBROAUTO,Talbros Automotive Components Limited,INE187D01029,EQ,TALBROAUTO.NS
NSE,STOCK,TAMBOLIIN,Tamboli Industries Limited,INE864J01012,BE,TAMBOLIIN.NS
NSE,STOCK,TANAA,Taneja Aerospace & Aviation Limited,INE692C01020,EQ,TANAA.NS
NSE,STOCK,TANLA,Tanla Platforms Limited,INE483C01032,EQ,TANLA.NS
NSE,STOCK,TARACHAND,Tara Chand InfraLogistic Solutions Limited,INE555Z01020,EQ,TARACHAND.NS
NSE,STOCK,TARAPUR,Tarapur Transformers Limited,INE747K01017,EQ,TARAPUR.NS
NSE,STOCK,TARC,TARC Limited,INE0EK901012,EQ,TARC.NS
NSE,STOCK,TARIL,Transformers And Rectifiers (India) Limited,INE763I01026,EQ,TARIL.NS
NSE,STOCK,TARMAT,Tarmat Limited,INE924H01018,EQ,TARMAT.NS
NSE,STOCK,TARSONS,Tarsons Products Limited,INE144Z01023,EQ,TARSONS.NS
NSE,STOCK,TASTYBITE,Tasty Bite Eatables Limited,INE488B01017,EQ,TASTYBITE.NS
NSE,STOCK,TATACAP,Tata Capital Limited,INE976I01016,EQ,TATACAP.NS
NSE,STOCK,TATACHEM,Tata Chemicals Limited,INE092A01019,EQ,TATACHEM.NS
NSE,STOCK,TATACOMM,Tata Communications Limited,INE151A01013,EQ,TATACOMM.NS
NSE,STOCK,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,EQ,TATACONSUM.NS
NSE,STOCK,TATAELXSI,Tata Elxsi Limited,INE670A01012,EQ,TATAELXSI.NS
NSE,STOCK,TATAINVEST,Tata Investment Corporation Limited,INE672A01026,EQ,TATAINVEST.NS
NSE,STOCK,TATAPOWER,Tata Power Company Limited,INE245A01021,EQ,TATAPOWER.NS
NSE,STOCK,TATASTEEL,Tata Steel Limited,INE081A01020,EQ,TATASTEEL.NS
NSE,STOCK,TATATECH,Tata Technologies Limited,INE142M01025,EQ,TATATECH.NS
NSE,STOCK,TATVA,Tatva Chintan Pharma Chem Limited,INE0GK401011,EQ,TATVA.NS
NSE,STOCK,TBOTEK,TBO Tek Limited,INE673O01025,EQ,TBOTEK.NS
NSE,STOCK,TBZ,Tribhovandas Bhimji Zaveri Limited,INE760L01018,EQ,TBZ.NS
NSE,STOCK,TCC,TCC Concept Limited,INE887D01024,EQ,TCC.NS
NSE,STOCK,TCI,Transport Corporation of India Limited,INE688A01022,EQ,TCI.NS
NSE,STOCK,TCIEXP,TCI Express Limited,INE586V01016,EQ,TCIEXP.NS
NSE,STOCK,TCIFINANCE,TCI Finance Limited,INE911B01018,BE,TCIFINANCE.NS
NSE,STOCK,TCPLPACK,TCPL Packaging Limited,INE822C01015,EQ,TCPLPACK.NS
NSE,STOCK,TCS,Tata Consultancy Services Limited,INE467B01029,EQ,TCS.NS
NSE,STOCK,TDPOWERSYS,TD Power Systems Limited,INE419M01035,EQ,TDPOWERSYS.NS
NSE,STOCK,TEAMGTY,Team India Guaranty Limited,INE289C01025,EQ,TEAMGTY.NS
NSE,STOCK,TEAMLEASE,Teamlease Services Limited,INE985S01024,EQ,TEAMLEASE.NS
NSE,STOCK,TECHM,Tech Mahindra Limited,INE669C01036,EQ,TECHM.NS
NSE,STOCK,TECHNOCRAF,Technocraft Ventures Limited,INE1D0W01018,EQ,TECHNOCRAF.NS
NSE,STOCK,TECHNOE,Techno Electric & Engineering Company Limited,INE285K01026,EQ,TECHNOE.NS
NSE,STOCK,TECHNVISN,TechNVision Ventures Limited,INE314H01012,EQ,TECHNVISN.NS
NSE,STOCK,TECILCHEM,TECIL Chemicals and Hydro Power Limited,INE014B01011,EQ,TECILCHEM.NS
NSE,STOCK,TEGA,Tega Industries Limited,INE011K01018,EQ,TEGA.NS
NSE,STOCK,TEJASNET,Tejas Networks Limited,INE010J01012,EQ,TEJASNET.NS
NSE,STOCK,TEMBO,Tembo Global Industries Limited,INE869Y01028,EQ,TEMBO.NS
NSE,STOCK,TEMPSENS,Tempsens Instruments (India) Limited,INE1KZI01025,EQ,TEMPSENS.NS
NSE,STOCK,TENNIND,Tenneco Clean Air India Limited,INE19RI01016,EQ,TENNIND.NS
NSE,STOCK,TERAI,Terai Tea Company Limited,INE390D01011,EQ,TERAI.NS
NSE,STOCK,TERASOFT,Tera Software Limited,INE482B01010,EQ,TERASOFT.NS
NSE,STOCK,TEXINFRA,Texmaco Infrastructure & Holdings Limited,INE435C01024,EQ,TEXINFRA.NS
NSE,STOCK,TEXMOPIPES,Texmo Pipes and Products Limited,INE141K01013,EQ,TEXMOPIPES.NS
NSE,STOCK,TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,EQ,TEXRAIL.NS
NSE,STOCK,TFCILTD,Tourism Finance Corporation of India Limited,INE305A01023,EQ,TFCILTD.NS
NSE,STOCK,TFL,Transwarranty Finance Limited,INE804H01012,EQ,TFL.NS
NSE,STOCK,TGBHOTELS,TGB Banquets And Hotels Limited,INE797H01018,EQ,TGBHOTELS.NS
NSE,STOCK,TGVSL,TGV Sraac Limited,INE284B01028,EQ,TGVSL.NS
NSE,STOCK,THACKER,Thacker & Company Limited,INE077P01034,BE,THACKER.NS
NSE,STOCK,THAKDEV,Thakkers Developers Limited,INE403F01017,EQ,THAKDEV.NS
NSE,STOCK,THANGAMAYL,Thangamayil Jewellery Limited,INE085J01014,EQ,THANGAMAYL.NS
NSE,STOCK,THEINVEST,The Investment Trust Of India Limited,INE924D01017,EQ,THEINVEST.NS
NSE,STOCK,THEJO,Thejo Engineering Limited,INE121N01019,EQ,THEJO.NS
NSE,STOCK,THELEELA,Leela Palaces Hotels & Resorts Limited,INE0AQ201015,EQ,THELEELA.NS
NSE,STOCK,THEMISMED,Themis Medicare Limited,INE083B01024,EQ,THEMISMED.NS
NSE,STOCK,THERMAX,Thermax Limited,INE152A01029,EQ,THERMAX.NS
NSE,STOCK,THOMASCOOK,Thomas Cook  (India)  Limited,INE332A01027,EQ,THOMASCOOK.NS
NSE,STOCK,THOMASCOTT,Thomas Scott (India) Limited,INE480M01011,EQ,THOMASCOTT.NS
NSE,STOCK,THYROCARE,Thyrocare Technologies Limited,INE594H01019,EQ,THYROCARE.NS
NSE,STOCK,TI,Tilaknagar Industries Limited,INE133E01013,EQ,TI.NS
NSE,STOCK,TICL,Twamev Construction and Infrastructure Limited,INE388G01026,BE,TICL.NS
NSE,STOCK,TIGERLOGS,Tiger Logistics (India) Limited,INE906O01029,EQ,TIGERLOGS.NS
NSE,STOCK,TIIL,Technocraft Industries (India) Limited,INE545H01011,EQ,TIIL.NS
NSE,STOCK,TIINDIA,Tube Investments of India Limited,INE974X01010,EQ,TIINDIA.NS
NSE,STOCK,TIJARIA,Tijaria Polypipes Limited,INE440L01017,BE,TIJARIA.NS
NSE,STOCK,TIL,TIL Limited,INE806C01018,BE,TIL.NS
NSE,STOCK,TIMETECHNO,Time Technoplast Limited,INE508G01029,EQ,TIMETECHNO.NS
NSE,STOCK,TIMEX,Timex Group India Limited,INE064A01026,EQ,TIMEX.NS
NSE,STOCK,TIMKEN,Timken India Limited,INE325A01013,EQ,TIMKEN.NS
NSE,STOCK,TINNARUBR,Tinna Rubber and Infrastructure Limited,INE015C01016,EQ,TINNARUBR.NS
NSE,STOCK,TIPSFILMS,Tips Films Limited,INE0LQS01015,EQ,TIPSFILMS.NS
NSE,STOCK,TIPSMUSIC,Tips Music Limited,INE716B01029,EQ,TIPSMUSIC.NS
NSE,STOCK,TIRUMALCHM,Thirumalai Chemicals Limited,INE338A01024,EQ,TIRUMALCHM.NS
NSE,STOCK,TIRUPATIFL,Tirupati Forge Limited,INE319Y01024,BE,TIRUPATIFL.NS
NSE,STOCK,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,EQ,TITAGARH.NS
NSE,STOCK,TITAN,Titan Company Limited,INE280A01028,EQ,TITAN.NS
NSE,STOCK,TMB,Tamilnad Mercantile Bank Limited,INE668A01016,EQ,TMB.NS
NSE,STOCK,TMCV,Tata Motors Limited,INE1TAE01010,EQ,TMCV.NS
NSE,STOCK,TMPV,Tata Motors Passenger Vehicles Limited,INE155A01022,EQ,TMPV.NS
NSE,STOCK,TNPETRO,Tamilnadu PetroProducts Limited,INE148A01019,EQ,TNPETRO.NS
NSE,STOCK,TNPL,Tamil Nadu Newsprint & Papers Limited,INE107A01015,EQ,TNPL.NS
NSE,STOCK,TNTELE,Tamilnadu Telecommunication Limited,INE141D01018,EQ,TNTELE.NS
NSE,STOCK,TOKYOPLAST,Tokyo Plast International Limited,INE932C01012,EQ,TOKYOPLAST.NS
NSE,STOCK,TOLINS,Tolins Tyres Limited,INE0RWQ01014,EQ,TOLINS.NS
NSE,STOCK,TORNTPHARM,Torrent Pharmaceuticals Limited,INE685A01028,EQ,TORNTPHARM.NS
NSE,STOCK,TORNTPOWER,Torrent Power Limited,INE813H01021,EQ,TORNTPOWER.NS
NSE,STOCK,TOTAL,Total Transport Systems Limited,INE336X01012,EQ,TOTAL.NS
NSE,STOCK,TOUCHWOOD,Touchwood Entertainment Limited,INE486Y01013,EQ,TOUCHWOOD.NS
NSE,STOCK,TOYAMSL,Toyam Sports Limited,INE457P01020,EQ,TOYAMSL.NS
NSE,STOCK,TPHQ,Teamo Productions HQ Limited,INE065J01024,BE,TPHQ.NS
NSE,STOCK,TPLPLASTEH,TPL Plastech Limited,INE413G01022,EQ,TPLPLASTEH.NS
NSE,STOCK,TRACXN,Tracxn Technologies Limited,INE0HMF01019,EQ,TRACXN.NS
NSE,STOCK,TRANSCOR,Transcorp International Limited,INE330E01023,EQ,TRANSCOR.NS
NSE,STOCK,TRANSPEK,Transpek Industry Limited,INE687A01016,BE,TRANSPEK.NS
NSE,STOCK,TRANSRAILL,Transrail Lighting Limited,INE454P01035,EQ,TRANSRAILL.NS
NSE,STOCK,TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,INE757B01015,BE,TRANSWORLD.NS
NSE,STOCK,TRAVELFOOD,Travel Food Services Limited,INE103V01028,EQ,TRAVELFOOD.NS
NSE,STOCK,TREEHOUSE,Tree House Education & Accessories Limited,INE040M01013,EQ,TREEHOUSE.NS
NSE,STOCK,TREJHARA,TREJHARA SOLUTIONS LIMITED,INE00CA01015,EQ,TREJHARA.NS
NSE,STOCK,TREL,Transindia Real Estate Limited,INE0O3901029,EQ,TREL.NS
NSE,STOCK,TRENT,Trent Limited,INE849A01020,EQ,TRENT.NS
NSE,STOCK,TRF,TRF Limited,INE391D01019,EQ,TRF.NS
NSE,STOCK,TRIDENT,Trident Limited,INE064C01022,EQ,TRIDENT.NS
NSE,STOCK,TRIGYN,Trigyn Technologies Limited,INE948A01012,EQ,TRIGYN.NS
NSE,STOCK,TRITONV,Triton Valves Limited,INE440G01017,EQ,TRITONV.NS
NSE,STOCK,TRITURBINE,Triveni Turbine Limited,INE152M01016,EQ,TRITURBINE.NS
NSE,STOCK,TRIVENI,Triveni Engineering & Industries Limited,INE256C01024,EQ,TRIVENI.NS
NSE,STOCK,TRU,TruCap Finance Limited,INE615R01029,EQ,TRU.NS
NSE,STOCK,TRUALT,TruAlt Bioenergy Limited,INE0MWH01014,EQ,TRUALT.NS
NSE,STOCK,TSFINV,TSF INVESTMENTS LIMITED,INE202Z01029,EQ,TSFINV.NS
NSE,STOCK,TTKHLTCARE,TTK Healthcare Limited,INE910C01018,EQ,TTKHLTCARE.NS
NSE,STOCK,TTKPRESTIG,TTK Prestige Limited,INE690A01028,EQ,TTKPRESTIG.NS
NSE,STOCK,TTL,T T Limited,INE592B01024,EQ,TTL.NS
NSE,STOCK,TTML,Tata Teleservices (Maharashtra) Limited,INE517B01013,EQ,TTML.NS
NSE,STOCK,TURTLEMINT,Turtlemint Fintech Solutions Limited,INE0OC301013,EQ,TURTLEMINT.NS
NSE,STOCK,TUTIALKA,Tuticorin Alkali Chemicals & Fertilizers Limited,INE400A01014,EQ,TUTIALKA.NS
NSE,STOCK,TVSELECT,TVS Electronics Limited,INE236G01019,EQ,TVSELECT.NS
NSE,STOCK,TVSHLTD,TVS Holdings Limited,INE105A01035,EQ,TVSHLTD.NS
NSE,STOCK,TVSMOTOR,TVS Motor Company Limited,INE494B01023,EQ,TVSMOTOR.NS
NSE,STOCK,TVSSCS,TVS Supply Chain Solutions Limited,INE395N01027,EQ,TVSSCS.NS
NSE,STOCK,TVSSRICHAK,TVS Srichakra Limited,INE421C01016,EQ,TVSSRICHAK.NS
NSE,STOCK,TVTODAY,TV Today Network Limited,INE038F01029,EQ,TVTODAY.NS
NSE,STOCK,TVVISION,TV Vision Limited,INE871L01013,BE,TVVISION.NS
NSE,STOCK,UBL,United Breweries Limited,INE686F01025,EQ,UBL.NS
NSE,STOCK,UCAL,UCAL LIMITED,INE139B01016,BE,UCAL.NS
NSE,STOCK,UCOBANK,UCO Bank,INE691A01018,EQ,UCOBANK.NS
NSE,STOCK,UDAYJEW,Uday Jewellery Industries Limited,INE551B01012,EQ,UDAYJEW.NS
NSE,STOCK,UDS,Updater Services Limited,INE851I01011,EQ,UDS.NS
NSE,STOCK,UEL,Ujaas Energy Limited,INE899L01030,EQ,UEL.NS
NSE,STOCK,UFBL,United Foodbrands Limited,INE382M01027,BE,UFBL.NS
NSE,STOCK,UFLEX,UFLEX Limited,INE516A01017,EQ,UFLEX.NS
NSE,STOCK,UFO,UFO Moviez India Limited,INE527H01019,EQ,UFO.NS
NSE,STOCK,UGARSUGAR,The Ugar Sugar Works Limited,INE071E01023,EQ,UGARSUGAR.NS
NSE,STOCK,UGROCAP,Ugro Capital Limited,INE583D01011,EQ,UGROCAP.NS
NSE,STOCK,UJJIVANSFB,Ujjivan Small Finance Bank Limited,INE551W01018,EQ,UJJIVANSFB.NS
NSE,STOCK,ULTRACEMCO,UltraTech Cement Limited,INE481G01011,EQ,ULTRACEMCO.NS
NSE,STOCK,ULTRAMAR,Ultramarine & Pigments Limited,INE405A01021,EQ,ULTRAMAR.NS
NSE,STOCK,UMAEXPORTS,Uma Exports Limited,INE0GIU01018,BE,UMAEXPORTS.NS
NSE,STOCK,UMESLTD,Usha Martin Education & Solutions Limited,INE240C01028,EQ,UMESLTD.NS
NSE,STOCK,UMIYA-MRO,UMIYA BUILDCON LIMITED,INE398B01018,EQ,UMIYA-MRO.NS
NSE,STOCK,UNICHEMLAB,Unichem Laboratories Limited,INE351A01035,EQ,UNICHEMLAB.NS
NSE,STOCK,UNIDT,United Drilling Tools Limited,INE961D01019,BE,UNIDT.NS
NSE,STOCK,UNIECOM,Unicommerce Esolutions Limited,INE00U401027,EQ,UNIECOM.NS
NSE,STOCK,UNIENTER,Uniphos Enterprises Limited,INE037A01022,EQ,UNIENTER.NS
NSE,STOCK,UNIINFO,Uniinfo Telecom Services Limited,INE481Z01011,EQ,UNIINFO.NS
NSE,STOCK,UNIMECH,Unimech Aerospace and Manufacturing Limited,INE0U3I01011,EQ,UNIMECH.NS
NSE,STOCK,UNIONBANK,Union Bank of India,INE692A01016,EQ,UNIONBANK.NS
NSE,STOCK,UNIPARTS,Uniparts India Limited,INE244O01017,EQ,UNIPARTS.NS
NSE,STOCK,UNITDSPR,United Spirits Limited,INE854D01024,EQ,UNITDSPR.NS
NSE,STOCK,UNITECH,Unitech Limited,INE694A01020,EQ,UNITECH.NS
NSE,STOCK,UNITEDPOLY,United Polyfab Gujarat Limited,INE368U01029,EQ,UNITEDPOLY.NS
NSE,STOCK,UNITEDTEA,The United Nilgiri Tea Estates Company Limited,INE458F01011,EQ,UNITEDTEA.NS
NSE,STOCK,UNIVASTU,Univastu India Limited,INE562X01013,BE,UNIVASTU.NS
NSE,STOCK,UNIVCABLES,Universal Cables Limited,INE279A01012,EQ,UNIVCABLES.NS
NSE,STOCK,UNIVPHOTO,Universus Photo Imagings Limited,INE03V001013,BE,UNIVPHOTO.NS
NSE,STOCK,UNOMINDA,UNO Minda Limited,INE405E01023,EQ,UNOMINDA.NS
NSE,STOCK,UPHOT,U P Hotels Limited,INE726E01014,EQ,UPHOT.NS
NSE,STOCK,UPL,UPL Limited,INE628A01036,EQ,UPL.NS
NSE,STOCK,URAVIDEF,Uravi Defence and Technology Limited,INE568Z01015,BE,URAVIDEF.NS
NSE,STOCK,URBANCO,Urban Company Limited,INE0CAZ01013,EQ,URBANCO.NS
NSE,STOCK,URJA,Urja Global Limited,INE550C01020,EQ,URJA.NS
NSE,STOCK,USHAMART,Usha Martin Limited,INE228A01035,EQ,USHAMART.NS
NSE,STOCK,USK,Udayshivakumar Infra Limited,INE0N0Y01013,EQ,USK.NS
NSE,STOCK,UTIAMC,UTI Asset Management Company Limited,INE094J01016,EQ,UTIAMC.NS
NSE,STOCK,UTKARSHBNK,Utkarsh Small Finance Bank Limited,INE735W01017,EQ,UTKARSHBNK.NS
NSE,STOCK,UTLSOLAR,Fujiyama Power Systems Limited,INE12UR01024,EQ,UTLSOLAR.NS
NSE,STOCK,UTTAMSUGAR,Uttam Sugar Mills Limited,INE786F01031,EQ,UTTAMSUGAR.NS
NSE,STOCK,UYFINCORP,U. Y. Fincorp Limited,INE152C01025,BE,UYFINCORP.NS
NSE,STOCK,V2RETAIL,V2 Retail Limited,INE945H01021,EQ,V2RETAIL.NS
NSE,STOCK,VADILALIND,Vadilal Industries Limited,INE694D01016,EQ,VADILALIND.NS
NSE,STOCK,VADILENT,Vadilal Enterprises Limited,INE693D01018,EQ,VADILENT.NS
NSE,STOCK,VAIBHAVGBL,Vaibhav Global Limited,INE884A01027,EQ,VAIBHAVGBL.NS
NSE,STOCK,VAISHALI,Vaishali Pharma Limited,INE972X01022,EQ,VAISHALI.NS
NSE,STOCK,VAKRANGEE,Vakrangee Limited,INE051B01021,EQ,VAKRANGEE.NS
NSE,STOCK,VALIANTLAB,Valiant Laboratories Limited,INE0JWS01017,BE,VALIANTLAB.NS
NSE,STOCK,VALIANTORG,Valiant Organics Limited,INE565V01010,BE,VALIANTORG.NS
NSE,STOCK,VAML,Vedanta Aluminium Metal Limited,INE1CDF01017,EQ,VAML.NS
NSE,STOCK,VARDHACRLC,Vardhman Acrylics Limited,INE116G01013,BE,VARDHACRLC.NS
NSE,STOCK,VARDMNPOLY,Vardhman Polytex Limited,INE835A01029,EQ,VARDMNPOLY.NS
NSE,STOCK,VARROC,Varroc Engineering Limited,INE665L01035,EQ,VARROC.NS
NSE,STOCK,VASCONEQ,Vascon Engineers Limited,INE893I01013,EQ,VASCONEQ.NS
NSE,STOCK,VASUPRADA,Shri Vasuprada Plantations Limited,INE574G01013,EQ,VASUPRADA.NS
NSE,STOCK,VASWANI,Vaswani Industries Limited,INE590L01019,EQ,VASWANI.NS
NSE,STOCK,VBL,Varun Beverages Limited,INE200M01039,EQ,VBL.NS
NSE,STOCK,VCL,Vaxtex Cotfab Limited,INE098201036,BE,VCL.NS
NSE,STOCK,VEDAVAAG,VEDAVAAG Systems Limited,INE359B01010,EQ,VEDAVAAG.NS
NSE,STOCK,VEDL,Vedanta Limited,INE205A01025,EQ,VEDL.NS
NSE,STOCK,VEDPOWER,Vedanta Power Limited,INE694L01019,EQ,VEDPOWER.NS
NSE,STOCK,VEEDOL,Veedol Corporation Limited,INE484C01030,EQ,VEEDOL.NS
NSE,STOCK,VELJAN,Veljan Denison Limited,INE232E01013,BE,VELJAN.NS
NSE,STOCK,VENKEYS,Venky's (India) Limited,INE398A01010,EQ,VENKEYS.NS
NSE,STOCK,VENTIVE,Ventive Hospitality Limited,INE781S01027,EQ,VENTIVE.NS
NSE,STOCK,VENUSPIPES,Venus Pipes & Tubes Limited,INE0JA001018,EQ,VENUSPIPES.NS
NSE,STOCK,VENUSREM,Venus Remedies Limited,INE411B01019,BE,VENUSREM.NS
NSE,STOCK,VERANDA,Veranda Learning Solutions Limited,INE0IQ001011,EQ,VERANDA.NS
NSE,STOCK,VERTOZ,Vertoz Limited,INE188Y01031,EQ,VERTOZ.NS
NSE,STOCK,VESUVIUS,Vesuvius India Limited,INE386A01023,EQ,VESUVIUS.NS
NSE,STOCK,VETO,Veto Switchgears And Cables Limited,INE918N01018,BE,VETO.NS
NSE,STOCK,VGCL,Vibrant Global Capital Limited,INE761Q01015,EQ,VGCL.NS
NSE,STOCK,VGL,VARVEE GLOBAL LIMITED,INE273D01027,EQ,VGL.NS
NSE,STOCK,VGUARD,V-Guard Industries Limited,INE951I01027,EQ,VGUARD.NS
NSE,STOCK,VHL,Vardhman Holdings Limited,INE701A01023,EQ,VHL.NS
NSE,STOCK,VHLTD,Viceroy Hotels Limited,INE048C01025,BE,VHLTD.NS
NSE,STOCK,VHLTD-RE1,Viceroy Hotels Ltd-RE,INE048C20025,BE,VHLTD-RE1.NS
NSE,STOCK,VIDHIING,Vidhi Specialty Food Ingredients Limited,INE632C01026,EQ,VIDHIING.NS
NSE,STOCK,VIDYAWIRES,Vidya Wires Limited,INE14UN01029,EQ,VIDYAWIRES.NS
NSE,STOCK,VIJAYA,Vijaya Diagnostic Centre Limited,INE043W01024,EQ,VIJAYA.NS
NSE,STOCK,VIJIFIN,Viji Finance Limited,INE159N01027,BE,VIJIFIN.NS
NSE,STOCK,VIJSOLX,Vijay Solvex Limited,INE362D01010,EQ,VIJSOLX.NS
NSE,STOCK,VIKASECO,Vikas EcoTech Limited,INE806A01020,EQ,VIKASECO.NS
NSE,STOCK,VIKASLIFE,Vikas Lifecare Limited,INE161L01027,EQ,VIKASLIFE.NS
NSE,STOCK,VIKRAMSOLR,Vikram Solar Limited,INE078V01014,EQ,VIKRAMSOLR.NS
NSE,STOCK,VIKRAN,Vikran Engineering Limited,INE01R501028,EQ,VIKRAN.NS
NSE,STOCK,VIMTALABS,Vimta Labs Limited,INE579C01029,EQ,VIMTALABS.NS
NSE,STOCK,VINATIORGA,Vinati Organics Limited,INE410B01037,EQ,VINATIORGA.NS
NSE,STOCK,VINCOFE,Vintage Coffee And Beverages Limited,INE498Q01014,EQ,VINCOFE.NS
NSE,STOCK,VINDHYATEL,Vindhya Telelinks Limited,INE707A01012,EQ,VINDHYATEL.NS
NSE,STOCK,VINEETLAB,Vineet Laboratories Limited,INE505Y01010,EQ,VINEETLAB.NS
NSE,STOCK,VINNY,Vinny Overseas Limited,INE01KI01027,EQ,VINNY.NS
NSE,STOCK,VINYLINDIA,Vinyl Chemicals (India) Limited,INE250B01029,EQ,VINYLINDIA.NS
NSE,STOCK,VIPCLOTHNG,VIP Clothing Limited,INE450G01024,EQ,VIPCLOTHNG.NS
NSE,STOCK,VIPIND,VIP Industries Limited,INE054A01027,EQ,VIPIND.NS
NSE,STOCK,VIPULLTD,Vipul Limited,INE946H01037,BE,VIPULLTD.NS
NSE,STOCK,VIRAT,Virat Industries Limited,INE467D01017,EQ,VIRAT.NS
